Episode,Step,Timestamp,Speed_ms,Throttle,Steering,Brake,Damage,Damage_Increase,Total_Damage,Gx,Gy,Gz,Distance_From_Origin,Distance_From_Checkpoint,Position_X,Position_Y,Position_Z,Position_Delta,Stationary_Timer,Crash_Detected,Stationary_Timeout,Flipped,Reward,Event_Type
0,12,2026-01-03 21:07:50.512,2.34,0.93,-131.01,0.20,0.000,0.000,0.000,-1.55,-1.15,-9.73,5.0,21.6,-720.7,97.0,118.5,0.696,0.0,False,False,False,0.00,
0,13,2026-01-03 21:07:50.862,3.68,0.79,-174.97,0.06,0.000,0.000,0.000,-1.98,-4.68,-9.36,6.0,20.6,-721.4,96.4,118.5,0.937,0.0,False,False,False,0.00,
0,14,2026-01-03 21:07:51.209,5.44,0.60,92.17,0.08,0.000,0.000,0.000,2.19,-5.82,-10.34,7.4,19.3,-722.5,95.4,118.5,1.375,0.0,False,False,False,0.00,
0,15,2026-01-03 21:07:51.557,6.72,0.77,-147.70,0.13,0.000,0.000,0.000,-4.12,-2.94,-9.24,9.5,17.4,-724.0,94.0,118.5,1.965,0.0,False,False,False,0.00,
0,16,2026-01-03 21:07:51.892,7.70,0.36,189.44,0.14,0.000,0.000,0.000,4.93,-2.47,-10.45,11.9,15.3,-725.8,92.5,118.4,2.293,0.0,False,False,False,0.00,
0,17,2026-01-03 21:07:52.252,8.82,0.65,-150.71,0.06,0.000,0.000,0.000,-4.36,-3.59,-9.01,14.8,12.7,-727.8,90.3,118.4,2.625,0.0,False,False,False,0.00,
0,18,2026-01-03 21:07:52.588,10.67,0.95,19.72,0.01,0.000,0.000,0.000,1.08,-5.84,-10.06,18.0,10.1,-730.2,88.2,118.4,3.075,0.0,False,False,False,0.00,
0,19,2026-01-03 21:07:52.934,11.16,0.37,197.79,0.18,0.000,0.000,0.000,7.14,0.08,-9.43,21.7,7.7,-732.8,85.6,118.4,3.499,0.0,False,False,False,0.00,
0,20,2026-01-03 21:07:53.286,11.75,0.72,-169.79,0.06,0.000,0.000,0.000,-5.82,-1.61,-11.04,25.6,6.1,-735.3,82.5,118.4,3.819,0.0,False,False,False,0.00,
0,21,2026-01-03 21:07:53.629,12.53,0.85,-60.97,0.09,0.000,0.000,0.000,-3.78,-2.77,-9.49,29.7,7.2,-738.1,79.6,118.3,3.828,0.0,False,False,False,1.84,
0,22,2026-01-03 21:07:53.987,13.02,0.88,-223.85,0.09,0.000,0.000,0.000,-7.02,-0.66,-9.97,34.1,10.7,-741.7,76.9,118.3,4.067,0.0,False,False,False,2.90,
0,23,2026-01-03 21:07:54.337,12.91,0.40,-311.61,0.14,0.000,0.000,0.000,-7.49,0.66,-8.94,38.5,15.0,-745.7,74.8,118.3,4.314,0.0,False,False,False,3.36,
0,24,2026-01-03 21:07:54.679,12.38,0.84,-199.62,0.30,0.000,0.000,0.000,-7.57,2.49,-9.96,42.3,19.3,-749.8,73.6,118.2,4.015,0.0,False,False,False,3.24,
0,25,2026-01-03 21:07:55.018,12.96,0.68,206.84,0.09,0.000,0.000,0.000,4.95,0.35,-10.22,46.0,23.5,-753.9,73.0,118.2,4.025,0.0,False,False,False,3.30,
0,26,2026-01-03 21:07:55.352,12.82,0.66,30.86,0.24,0.000,0.000,0.000,3.55,0.03,-9.77,49.9,27.8,-758.1,72.0,118.2,4.076,0.0,False,False,False,3.32,
0,27,2026-01-03 21:07:55.708,12.24,0.45,-190.47,0.13,426.228,0.000,426.228,1.26,2.07,-3.60,54.1,32.2,-762.3,70.7,118.3,3.981,0.0,True,False,False,-26.79,CRASH
0,28,2026-01-03 21:07:59.112,2.63,0.93,243.35,0.14,0.000,0.000,0.000,1.28,-0.02,-9.51,1.7,52.4,-718.5,99.5,118.5,0.856,0.0,False,False,False,0.00,
0,29,2026-01-03 21:07:59.455,2.69,0.85,-37.47,0.14,0.000,0.000,0.000,-1.39,-0.45,-10.15,2.6,51.6,-719.0,98.8,118.5,0.839,0.0,False,False,False,0.00,
0,30,2026-01-03 21:07:59.793,2.76,0.33,-22.72,0.25,0.000,0.000,0.000,-0.04,-0.02,-10.69,3.5,50.7,-719.6,98.1,118.5,0.860,0.0,False,False,False,0.00,
0,31,2026-01-03 21:08:00.132,3.54,0.65,-233.75,0.08,0.000,0.000,0.000,-0.92,-2.93,-8.07,4.6,49.7,-720.4,97.4,118.5,0.993,0.0,False,False,False,0.00,
0,32,2026-01-03 21:08:00.471,4.81,0.85,154.40,0.13,0.000,0.000,0.000,3.37,-3.63,-9.81,5.9,48.4,-721.4,96.5,118.5,1.246,0.0,False,False,False,0.00,
0,33,2026-01-03 21:08:00.822,5.91,0.39,271.55,0.16,0.000,0.000,0.000,4.11,-2.22,-9.63,7.7,46.7,-722.5,95.0,118.5,1.727,0.0,False,False,False,0.00,
0,34,2026-01-03 21:08:01.167,6.54,0.71,-56.63,0.26,0.000,0.000,0.000,-2.78,-2.21,-9.04,9.8,44.9,-723.5,93.2,118.5,1.978,0.0,False,False,False,0.00,
0,35,2026-01-03 21:08:01.510,6.98,0.36,224.75,0.29,0.000,0.000,0.000,4.82,-0.02,-10.25,12.0,42.9,-724.6,91.2,118.4,2.175,0.0,False,False,False,0.00,
0,36,2026-01-03 21:08:01.857,7.23,0.91,320.33,0.29,0.000,0.000,0.000,4.38,-0.23,-8.94,14.2,41.3,-725.3,89.1,118.4,2.126,0.0,False,False,False,0.00,
0,37,2026-01-03 21:08:02.197,7.87,0.85,-50.04,0.21,0.000,0.000,0.000,2.88,-0.38,-10.80,16.5,39.9,-725.8,86.6,118.4,2.390,0.0,False,False,False,0.00,
0,38,2026-01-03 21:08:02.560,7.76,0.40,8.63,0.27,0.000,0.000,0.000,0.87,1.11,-12.24,19.1,38.4,-726.3,83.9,118.5,2.491,0.0,False,False,False,0.00,
0,39,2026-01-03 21:08:02.918,7.48,0.90,-167.09,0.29,0.000,0.000,0.000,-1.08,-1.53,-8.42,21.3,37.2,-726.8,81.7,118.5,2.153,0.0,False,False,False,0.00,
0,40,2026-01-03 21:08:03.280,7.48,0.86,-152.73,0.28,0.174,0.174,0.174,-4.93,-0.28,-10.61,23.8,35.8,-727.6,79.4,118.5,2.360,0.0,False,False,False,0.00,
0,41,2026-01-03 21:08:03.619,2.08,0.64,227.90,0.18,5957.541,0.000,5957.541,-7.31,10.71,-5.88,24.8,34.9,-728.3,78.5,118.6,0.957,0.0,True,False,False,-30.00,CRASH
0,42,2026-01-03 21:08:07.018,2.77,0.92,-140.75,0.09,0.000,0.000,0.000,-1.57,-0.41,-10.71,1.8,23.1,-718.6,99.5,118.5,0.844,0.0,False,False,False,0.00,
0,43,2026-01-03 21:08:07.351,2.57,0.34,-209.33,0.19,0.000,0.000,0.000,-1.43,0.52,-9.52,2.7,22.4,-719.4,99.0,118.5,0.843,0.0,False,False,False,0.00,
0,44,2026-01-03 21:08:07.705,2.68,0.79,-7.81,0.16,0.000,0.000,0.000,1.54,-0.31,-10.13,3.6,21.6,-720.1,98.5,118.5,0.822,0.0,False,False,False,0.00,
0,45,2026-01-03 21:08:08.045,2.62,0.38,245.52,0.28,0.000,0.000,0.000,2.28,0.92,-9.88,4.4,20.9,-720.7,98.0,118.5,0.835,0.0,False,False,False,0.00,
0,46,2026-01-03 21:08:08.395,3.61,0.98,-39.69,0.04,0.000,0.000,0.000,-1.05,-4.00,-9.22,5.5,19.9,-721.5,97.2,118.5,1.023,0.0,False,False,False,0.00,
0,47,2026-01-03 21:08:08.760,5.37,0.92,-42.29,0.03,0.000,0.000,0.000,-0.24,-5.43,-10.21,7.1,18.5,-722.7,96.2,118.5,1.435,0.0,False,False,False,0.00,
0,48,2026-01-03 21:08:09.104,7.07,0.79,-235.76,0.00,0.000,0.000,0.000,-5.14,-3.38,-9.73,9.1,16.9,-724.4,95.0,118.5,2.006,0.0,False,False,False,0.00,
0,49,2026-01-03 21:08:09.439,8.75,0.80,122.44,0.09,0.000,0.000,0.000,3.47,-5.15,-10.58,11.7,15.3,-726.7,93.7,118.4,2.494,0.0,False,False,False,0.00,
0,50,2026-01-03 21:08:09.773,8.63,0.32,-139.46,0.28,0.000,0.000,0.000,-4.02,1.44,-9.76,14.7,13.6,-729.2,92.2,118.4,2.799,0.0,False,False,False,0.00,
0,51,2026-01-03 21:08:10.114,9.50,0.51,-129.09,0.07,0.000,0.000,0.000,-4.81,-3.40,-10.32,17.6,12.9,-731.9,91.0,118.4,2.839,0.0,False,False,False,0.00,
0,52,2026-01-03 21:08:10.483,10.45,0.91,129.51,0.28,0.000,0.000,0.000,4.34,-2.18,-9.77,21.1,13.3,-735.4,89.8,118.4,3.336,0.0,False,False,False,1.21,
0,53,2026-01-03 21:08:10.830,11.21,0.88,325.61,0.12,0.000,0.000,0.000,6.79,-1.16,-8.38,24.9,14.1,-738.8,88.1,118.3,3.626,0.0,False,False,False,1.55,
0,54,2026-01-03 21:08:11.167,11.16,0.62,48.11,0.29,0.000,0.000,0.000,4.08,-0.02,-10.43,28.6,15.2,-741.7,85.8,118.3,3.531,0.0,False,False,False,1.64,
0,55,2026-01-03 21:08:11.507,11.84,0.40,10.31,0.02,0.000,0.000,0.000,0.72,-2.45,-9.65,32.4,16.8,-744.5,83.2,118.3,3.637,0.0,False,False,False,1.93,
0,56,2026-01-03 21:08:11.846,12.36,0.66,122.03,0.19,0.000,0.000,0.000,3.86,-0.83,-10.57,36.3,19.0,-747.2,80.2,118.3,3.837,0.0,False,False,False,2.29,
0,57,2026-01-03 21:08:12.209,12.80,0.61,-136.99,0.06,0.000,0.000,0.000,-5.36,-1.15,-10.74,40.6,21.8,-750.1,76.9,118.2,3.990,0.0,False,False,False,2.56,
0,58,2026-01-03 21:08:12.561,13.12,0.35,-115.02,0.03,0.000,0.000,0.000,-6.22,-0.80,-9.14,45.1,25.5,-753.4,73.8,118.2,4.312,0.0,False,False,False,3.08,
0,59,2026-01-03 21:08:12.904,13.32,0.39,-219.93,0.03,0.000,0.000,0.000,-8.90,-0.02,-9.58,49.5,29.6,-757.1,71.4,118.2,4.189,0.0,False,False,False,3.30,
0,60,2026-01-03 21:08:13.255,13.37,0.71,-22.08,0.23,0.000,0.000,0.000,-4.07,-0.57,-9.90,54.0,34.2,-761.4,69.6,118.2,4.435,0.0,False,False,False,3.54,
0,61,2026-01-03 21:08:13.591,0.44,0.00,-146.38,1.00,21982.767,0.000,21982.767,-6.61,-5.69,-11.22,55.9,36.2,-763.3,69.0,118.2,1.766,0.0,True,False,False,-29.12,CRASH
0,62,2026-01-03 21:08:17.040,0.08,0.05,221.45,0.88,0.000,0.000,0.000,-0.16,3.14,-8.26,5.8,61.5,-713.6,105.3,118.6,0.055,0.3,False,False,False,-0.17,
0,63,2026-01-03 21:08:17.394,0.03,0.29,-176.28,0.41,0.000,0.000,0.000,0.15,-0.51,-9.62,5.9,61.6,-713.6,105.3,118.6,0.026,0.6,False,False,False,-0.19,
0,64,2026-01-03 21:08:17.741,0.04,0.12,122.39,0.31,0.000,0.000,0.000,-0.16,-0.37,-10.05,5.9,61.6,-713.6,105.3,118.6,0.013,0.9,False,False,False,-0.19,
0,65,2026-01-03 21:08:18.093,0.01,0.11,127.98,0.40,0.000,0.000,0.000,0.09,-0.12,-9.83,5.9,61.6,-713.6,105.3,118.6,0.002,1.2,False,False,False,-0.20,
0,66,2026-01-03 21:08:18.449,0.01,0.11,110.20,0.55,0.000,0.000,0.000,0.14,-0.16,-9.77,5.9,61.6,-713.6,105.3,118.6,0.001,1.5,False,False,False,-0.20,
0,67,2026-01-03 21:08:18.806,0.02,0.07,23.28,0.51,0.000,0.000,0.000,0.20,0.03,-9.65,5.9,61.6,-713.6,105.3,118.6,0.004,1.8,False,False,False,-0.20,
0,68,2026-01-03 21:08:19.148,0.03,0.14,-98.43,0.49,0.000,0.000,0.000,0.10,-0.31,-9.75,5.9,61.6,-713.6,105.3,118.6,0.006,2.1,False,False,False,-0.20,
0,69,2026-01-03 21:08:19.487,0.07,0.20,155.79,0.81,0.000,0.000,0.000,-0.06,-0.21,-9.78,5.9,61.6,-713.6,105.3,118.6,0.007,2.4,False,False,False,-0.20,
0,70,2026-01-03 21:08:19.826,0.03,0.07,102.56,0.40,0.000,0.000,0.000,-0.02,-0.30,-10.05,5.9,61.6,-713.6,105.3,118.6,0.005,2.7,False,False,False,-0.20,
0,71,2026-01-03 21:08:20.165,0.02,0.07,-214.98,0.35,0.000,0.000,0.000,0.17,-0.40,-9.50,5.9,61.6,-713.6,105.3,118.6,0.009,3.0,False,False,False,-0.20,
0,72,2026-01-03 21:08:20.543,0.07,0.00,101.41,0.32,0.000,0.000,0.000,-0.04,-0.77,-9.83,5.9,61.6,-713.6,105.3,118.6,0.006,3.3,False,False,False,-0.20,
0,73,2026-01-03 21:08:20.880,0.05,0.29,151.13,0.34,0.000,0.000,0.000,-0.12,-0.78,-10.24,5.9,61.6,-713.6,105.3,118.6,0.006,3.6,False,False,False,-0.20,
0,74,2026-01-03 21:08:21.223,0.01,0.22,214.30,0.40,0.000,0.000,0.000,0.01,-0.15,-9.87,5.9,61.6,-713.6,105.3,118.6,0.001,3.9,False,False,False,-0.20,
0,75,2026-01-03 21:08:21.561,0.04,0.22,330.51,0.63,0.000,0.000,0.000,0.12,-0.26,-9.72,5.9,61.6,-713.6,105.3,118.5,0.004,4.2,False,False,False,-0.20,
0,76,2026-01-03 21:08:21.929,0.07,0.30,-142.25,0.51,0.000,0.000,0.000,0.38,-1.02,-9.73,5.9,61.6,-713.5,105.3,118.6,0.031,4.5,False,False,False,-0.19,
0,77,2026-01-03 21:08:22.302,0.04,0.29,189.99,0.32,0.000,0.000,0.000,-0.45,-0.38,-10.17,5.9,61.6,-713.5,105.3,118.6,0.020,4.8,False,False,False,-0.19,
0,78,2026-01-03 21:08:22.665,0.01,0.12,234.09,0.73,0.000,0.000,0.000,-0.02,-0.30,-9.94,5.9,61.6,-713.5,105.3,118.6,0.003,5.1,False,False,False,-0.20,
0,79,2026-01-03 21:08:23.029,0.07,0.08,41.52,0.74,0.000,0.000,0.000,-0.19,-0.99,-10.05,5.9,61.6,-713.5,105.3,118.6,0.010,5.4,False,False,False,-0.20,
0,80,2026-01-03 21:08:23.367,0.05,0.07,204.00,0.99,0.000,0.000,0.000,-0.42,0.66,-9.63,5.9,61.6,-713.5,105.3,118.6,0.010,5.7,False,False,False,-0.20,
0,81,2026-01-03 21:08:23.705,0.05,0.07,-51.59,0.55,0.000,0.000,0.000,0.12,-0.32,-9.51,5.9,61.6,-713.5,105.3,118.6,0.014,6.0,False,False,False,-0.20,
0,82,2026-01-03 21:08:24.062,0.00,0.24,59.07,0.51,0.000,0.000,0.000,-0.01,0.45,-9.74,5.9,61.6,-713.5,105.3,118.6,0.001,6.3,False,True,False,-20.20,STUCK
0,83,2026-01-03 21:08:27.471,2.73,0.89,-90.97,0.08,0.000,0.000,0.000,-1.01,-1.07,-9.92,1.7,54.3,-718.5,99.6,118.5,0.784,0.0,False,False,False,0.00,
0,84,2026-01-03 21:08:27.820,2.55,0.66,159.99,0.22,0.000,0.000,0.000,3.03,1.26,-10.07,2.5,53.4,-719.1,99.0,118.5,0.838,0.0,False,False,False,0.00,
0,85,2026-01-03 21:08:28.162,3.34,0.89,184.87,0.01,0.000,0.000,0.000,1.00,-2.88,-9.43,3.5,52.5,-719.7,98.2,118.5,0.919,0.0,False,False,False,0.00,
0,86,2026-01-03 21:08:28.497,3.75,0.76,-144.34,0.21,0.000,0.000,0.000,-1.55,-1.75,-8.65,4.7,51.4,-720.5,97.3,118.5,1.122,0.0,False,False,False,0.00,
0,87,2026-01-03 21:08:28.848,5.59,0.55,31.08,0.00,0.000,0.000,0.000,1.23,-5.92,-10.14,6.2,49.9,-721.5,96.2,118.5,1.467,0.0,False,False,False,0.00,
0,88,2026-01-03 21:08:29.201,6.95,0.79,-168.72,0.15,0.000,0.000,0.000,-4.47,-2.88,-9.80,8.4,47.7,-723.1,94.6,118.5,2.025,0.0,False,False,False,0.00,
0,89,2026-01-03 21:08:29.542,8.48,0.84,80.46,0.14,0.000,0.000,0.000,2.39,-5.11,-11.53,10.9,45.2,-725.0,93.0,118.4,2.431,0.0,False,False,False,0.00,
0,90,2026-01-03 21:08:29.886,9.63,0.33,240.40,0.01,0.000,0.000,0.000,7.40,-2.32,-9.35,14.0,42.3,-727.0,90.7,118.4,2.900,0.0,False,False,False,0.00,
0,91,2026-01-03 21:08:30.225,10.03,0.89,-140.26,0.23,0.000,0.000,0.000,-3.32,-1.52,-9.96,17.2,39.3,-728.9,88.0,118.4,3.113,0.0,False,False,False,0.00,
0,92,2026-01-03 21:08:30.561,9.94,0.42,-213.69,0.26,0.000,0.000,0.000,-6.77,1.00,-10.56,20.6,36.2,-731.0,85.5,118.4,3.176,0.0,False,False,False,0.00,
0,93,2026-01-03 21:08:30.918,9.75,0.45,-281.83,0.30,0.000,0.000,0.000,-5.73,0.58,-9.51,23.9,32.8,-733.7,83.4,118.4,3.112,0.0,False,False,False,0.00,
0,94,2026-01-03 21:08:31.266,10.38,0.97,84.33,0.26,0.000,0.000,0.000,1.87,-2.50,-9.96,27.1,29.5,-736.7,81.8,118.3,3.154,0.0,False,False,False,0.00,
0,95,2026-01-03 21:08:31.617,10.74,0.62,-158.89,0.24,0.000,0.000,0.000,-4.29,-0.20,-9.43,30.7,25.8,-740.0,80.0,118.3,3.547,0.0,False,False,False,0.00,
0,96,2026-01-03 21:08:31.967,11.56,0.85,139.45,0.20,0.000,0.000,0.000,3.79,-2.42,-10.51,34.4,21.9,-743.5,78.5,118.3,3.690,0.0,False,False,False,0.00,
0,97,2026-01-03 21:08:32.307,12.02,0.43,44.83,0.11,0.000,0.000,0.000,2.90,-1.34,-8.90,38.2,18.0,-747.0,76.6,118.2,3.742,0.0,False,False,False,0.00,
0,98,2026-01-03 21:08:32.661,12.38,0.88,-128.06,0.15,0.000,0.000,0.000,-4.97,-0.68,-10.35,42.5,13.7,-750.7,74.5,118.2,3.872,0.0,False,False,False,0.00,
0,99,2026-01-03 21:08:32.997,12.54,0.88,125.45,0.30,0.000,0.000,0.000,3.34,-0.54,-10.64,46.5,9.6,-754.4,72.7,118.2,3.941,0.0,False,False,False,0.00,
0,100,2026-01-03 21:08:33.330,12.35,0.49,-43.36,0.24,0.000,0.000,0.000,-0.97,0.61,-9.04,50.6,5.5,-758.0,70.6,118.2,3.949,0.0,False,False,False,0.00,
0,101,2026-01-03 21:08:33.688,12.18,0.62,-271.94,0.21,0.000,0.000,0.000,-6.94,0.67,-10.32,54.9,1.4,-761.9,68.8,118.2,4.087,0.0,False,False,False,0.00,
0,102,2026-01-03 21:08:34.036,2.91,0.00,142.84,1.00,24497.377,0.000,24497.377,-9.06,1.91,-11.44,56.5,1.3,-763.1,67.7,118.2,1.411,0.0,True,False,False,-29.68,CRASH
0,103,2026-01-03 21:08:37.471,2.14,0.59,62.13,0.26,0.000,0.000,0.000,-0.16,1.28,-9.69,1.6,54.9,-718.5,99.6,118.5,0.740,0.0,False,False,False,0.00,
0,104,2026-01-03 21:08:37.812,2.40,0.88,-213.91,0.06,0.000,0.000,0.000,-1.36,-0.38,-10.07,2.3,54.2,-719.0,99.1,118.5,0.675,0.0,False,False,False,0.00,
0,105,2026-01-03 21:08:38.169,3.11,0.63,111.92,0.01,0.000,0.000,0.000,1.98,-1.99,-10.65,3.2,53.3,-719.7,98.6,118.5,0.864,0.0,False,False,False,0.00,
0,106,2026-01-03 21:08:38.505,3.65,0.46,-140.03,0.06,0.000,0.000,0.000,-2.03,-1.26,-8.93,4.4,52.1,-720.5,97.8,118.5,1.076,0.0,False,False,False,0.00,
0,107,2026-01-03 21:08:38.853,4.35,0.95,-260.26,0.08,0.000,0.000,0.000,-2.91,-2.48,-9.27,5.7,50.8,-721.6,97.0,118.5,1.320,0.0,False,False,False,0.00,
0,108,2026-01-03 21:08:39.220,5.81,0.52,-20.87,0.10,0.000,0.000,0.000,1.64,-4.11,-10.24,7.4,49.0,-723.2,96.2,118.5,1.616,0.0,False,False,False,0.00,
0,109,2026-01-03 21:08:39.559,6.86,0.88,104.25,0.27,0.000,0.000,0.000,2.86,-2.87,-9.67,9.5,46.9,-725.0,95.1,118.5,2.015,0.0,False,False,False,0.00,
0,110,2026-01-03 21:08:39.909,8.21,0.51,-65.51,0.07,0.000,0.000,0.000,-2.77,-3.30,-9.27,12.2,44.3,-727.2,93.6,118.5,2.541,0.0,False,False,False,0.00,
0,111,2026-01-03 21:08:40.260,8.61,0.32,-56.58,0.19,0.000,0.000,0.000,-1.47,-0.74,-9.62,15.2,41.3,-729.8,92.2,118.4,2.830,0.0,False,False,False,0.00,
0,112,2026-01-03 21:08:40.602,9.66,0.74,206.83,0.16,0.000,0.000,0.000,5.18,-3.35,-9.89,18.2,38.3,-732.4,90.7,118.4,2.876,0.0,False,False,False,0.00,
0,113,2026-01-03 21:08:40.953,10.01,0.44,148.78,0.28,0.000,0.000,0.000,5.31,0.36,-10.13,21.6,34.8,-735.1,88.5,118.4,3.150,0.0,False,False,False,0.00,
0,114,2026-01-03 21:08:41.304,10.75,0.82,332.44,0.05,0.000,0.000,0.000,6.99,-0.28,-9.58,25.1,31.3,-737.4,85.7,118.3,3.466,0.0,False,False,False,0.00,
0,115,2026-01-03 21:08:41.662,11.04,0.36,256.29,0.07,0.000,0.000,0.000,9.45,-0.62,-9.51,28.2,28.4,-738.9,82.6,118.3,3.266,0.0,False,False,False,0.00,
0,116,2026-01-03 21:08:41.997,11.31,0.58,113.76,0.19,0.000,0.000,0.000,6.74,-1.67,-9.35,31.3,26.0,-739.7,79.0,118.3,3.522,0.0,False,False,False,0.00,
0,117,2026-01-03 21:08:42.336,12.18,0.58,224.26,0.04,0.000,0.000,0.000,8.15,-1.96,-9.54,34.1,24.5,-739.7,75.1,118.3,3.718,0.0,False,False,False,0.00,
0,118,2026-01-03 21:08:42.691,10.82,0.59,283.74,0.04,6420.113,0.000,6420.113,-0.57,1.47,-14.73,36.7,24.3,-739.0,71.2,118.4,3.530,0.0,True,False,False,-30.00,CRASH
0,119,2026-01-03 21:08:46.086,3.16,0.83,-39.26,0.01,0.000,0.000,0.000,-0.36,-1.71,-9.62,2.0,34.7,-718.7,99.4,118.5,0.916,0.0,False,False,False,0.00,
0,120,2026-01-03 21:08:46.427,2.78,0.97,120.05,0.30,0.000,0.000,0.000,0.47,0.79,-10.35,3.0,33.8,-719.4,98.7,118.5,0.941,0.0,False,False,False,0.00,
0,121,2026-01-03 21:08:46.770,3.70,0.60,260.74,0.07,0.000,0.000,0.000,0.79,-2.73,-9.46,4.0,32.7,-720.1,97.8,118.5,1.003,0.0,False,False,False,0.00,
0,122,2026-01-03 21:08:47.113,5.11,0.87,-123.29,0.03,0.000,0.000,0.000,-3.18,-4.81,-9.91,5.5,31.3,-720.9,96.6,118.5,1.396,0.0,False,False,False,0.00,
0,123,2026-01-03 21:08:47.450,5.93,0.63,-106.45,0.30,0.000,0.000,0.000,-1.19,-2.43,-9.36,7.2,29.5,-722.1,95.3,118.5,1.670,0.0,False,False,False,0.00,
0,124,2026-01-03 21:08:47.803,7.17,0.52,197.04,0.19,0.000,0.000,0.000,5.70,-2.57,-9.11,9.5,27.2,-723.6,93.7,118.4,2.096,0.0,False,False,False,0.00,
0,125,2026-01-03 21:08:48.145,8.89,0.74,84.92,0.02,0.000,0.000,0.000,2.77,-5.42,-9.88,12.2,24.6,-725.1,91.4,118.4,2.535,0.0,False,False,False,0.00,
0,126,2026-01-03 21:08:48.496,10.08,0.98,-35.40,0.17,0.000,0.000,0.000,-1.41,-3.51,-9.29,15.3,21.4,-726.8,88.7,118.4,3.018,0.0,False,False,False,0.00,
0,127,2026-01-03 21:08:48.835,10.73,0.39,201.71,0.16,0.000,0.000,0.000,6.79,-0.67,-9.76,18.8,17.9,-728.5,85.7,118.4,3.324,0.0,False,False,False,0.00,
0,128,2026-01-03 21:08:49.173,11.34,0.73,5.37,0.11,0.000,0.000,0.000,1.76,-2.37,-8.63,22.0,14.8,-729.8,82.7,118.4,3.124,0.0,False,False,False,0.00,
0,129,2026-01-03 21:08:49.530,11.63,0.52,36.30,0.20,0.000,0.000,0.000,-3.98,-1.00,-17.02,25.7,11.2,-731.1,79.1,118.4,3.480,0.0,False,False,False,0.00,
0,130,2026-01-03 21:08:49.882,11.33,0.47,-146.19,0.17,0.000,0.000,0.000,-3.63,2.30,-8.89,29.1,8.2,-732.3,75.8,118.5,3.284,0.0,False,False,False,0.00,
0,131,2026-01-03 21:08:50.224,9.48,0.43,40.29,0.28,3000.000,0.000,3000.000,-42.90,33.47,-17.78,32.6,5.5,-733.7,72.7,118.5,3.272,0.0,True,False,False,-30.00,CRASH
0,132,2026-01-03 21:08:53.637,2.01,0.69,236.13,0.29,0.000,0.000,0.000,1.47,1.56,-10.70,1.6,31.1,-718.4,99.7,118.5,0.718,0.0,False,False,False,0.00,
