Episode,Step,Timestamp,Speed_ms,Throttle,Steering,Brake,Damage,Damage_Increase,Total_Damage,Gx,Gy,Gz,Distance_From_Origin,Distance_From_Checkpoint,Position_X,Position_Y,Position_Z,Position_Delta,Stationary_Timer,Crash_Detected,Stationary_Timeout,Flipped,Reward,Event_Type
2,6,2026-01-03 20:09:51.058,11.07,0.51,-182.30,0.14,0.000,0.000,0.000,-7.31,0.43,-8.75,23.1,14.4,-738.0,90.3,118.6,3.661,0.0,False,False,False,0.00,
2,7,2026-01-03 20:09:51.424,11.64,0.39,184.67,0.20,0.043,0.043,0.043,-5.15,-4.10,-40.41,27.1,15.7,-742.1,89.8,118.6,3.748,0.0,False,False,False,1.79,
2,8,2026-01-03 20:09:51.775,11.26,0.92,-188.13,0.20,0.043,0.043,0.043,2.27,0.83,-4.85,30.9,17.8,-746.1,89.2,118.8,3.640,0.0,False,False,False,2.09,
2,9,2026-01-03 20:09:55.163,4.27,0.20,0.00,0.00,0.000,0.000,0.000,-0.97,-6.74,-5.53,1.2,33.1,-718.3,99.9,118.7,3.163,0.0,True,False,False,-28.53,CRASH
3,0,2026-01-03 20:09:55.579,5.70,0.65,75.64,0.20,0.000,0.000,0.000,0.14,-4.01,-10.08,3.3,31.3,-719.7,98.4,118.7,1.686,0.0,False,False,False,0.00,
3,1,2026-01-03 20:09:55.946,6.71,0.71,243.84,0.25,0.000,0.000,0.000,2.13,-2.50,-9.33,5.6,29.4,-721.2,96.6,118.7,2.074,0.0,False,False,False,0.00,
3,2,2026-01-03 20:09:56.301,7.42,0.56,208.66,0.29,0.000,0.000,0.000,5.26,-1.72,-11.83,8.0,27.6,-722.4,94.5,118.6,2.247,0.0,False,False,False,0.00,
3,3,2026-01-03 20:09:56.657,8.60,0.72,135.93,0.08,0.000,0.000,0.000,3.59,-3.81,-9.89,10.7,26.1,-723.5,91.9,118.6,2.518,0.0,False,False,False,0.00,
3,4,2026-01-03 20:09:57.024,8.91,0.37,-111.87,0.11,0.000,0.000,0.000,-1.57,-0.33,-8.34,13.8,25.1,-724.3,88.7,118.6,2.950,0.0,False,False,False,0.00,
3,5,2026-01-03 20:09:57.393,8.80,0.39,-260.21,0.24,0.000,0.000,0.000,-5.79,6.46,-14.18,17.0,24.2,-725.3,85.6,118.6,2.837,0.0,False,False,False,0.00,
3,6,2026-01-03 20:09:57.753,9.47,0.45,96.00,0.05,0.000,0.000,0.000,-4.45,-5.98,-17.08,20.1,23.3,-726.7,82.9,118.7,2.765,0.0,False,False,False,0.00,
3,7,2026-01-03 20:09:58.119,9.93,0.48,-9.80,0.19,0.000,0.000,0.000,-1.30,0.26,-6.34,23.7,22.6,-728.5,79.8,118.6,3.305,0.0,False,False,False,0.00,
3,8,2026-01-03 20:10:01.498,4.20,0.20,0.00,0.00,0.000,0.000,0.000,-0.14,-5.06,-8.54,1.2,26.0,-718.2,99.9,118.7,3.247,0.0,True,False,False,-30.00,CRASH
4,0,2026-01-03 20:10:01.894,5.83,0.80,-132.99,0.03,0.000,0.000,0.000,-1.54,-5.35,-10.08,3.1,24.2,-719.6,98.5,118.7,1.618,0.0,False,False,False,0.00,
4,1,2026-01-03 20:10:02.262,7.90,0.92,217.10,0.01,0.000,0.000,0.000,2.35,-5.29,-8.74,5.6,21.9,-721.5,96.9,118.7,2.278,0.0,False,False,False,0.00,
4,2,2026-01-03 20:10:02.614,8.84,0.82,284.39,0.23,0.000,0.000,0.000,4.16,-1.84,-9.82,8.5,19.1,-723.4,94.7,118.6,2.667,0.0,False,False,False,0.00,
4,3,2026-01-03 20:10:02.987,9.54,0.92,86.83,0.30,0.000,0.000,0.000,4.79,-1.59,-9.66,11.8,15.8,-725.2,91.8,118.6,3.066,0.0,False,False,False,0.00,
4,4,2026-01-03 20:10:03.345,10.37,0.80,159.53,0.22,0.000,0.000,0.000,3.60,-2.32,-7.74,15.2,12.4,-726.6,88.6,118.6,3.153,0.0,False,False,False,0.00,
4,5,2026-01-03 20:10:03.720,10.68,0.43,281.82,0.17,0.000,0.000,0.000,10.43,0.05,-7.48,18.8,8.5,-727.5,84.9,118.6,3.365,0.0,False,False,False,0.00,
4,6,2026-01-03 20:10:04.083,10.42,0.96,-238.29,0.22,0.000,0.000,0.000,-1.05,3.33,-7.94,22.2,4.9,-727.9,81.2,118.6,3.340,0.0,False,False,False,0.00,
4,7,2026-01-03 20:10:07.497,4.79,0.20,0.00,0.00,0.000,0.000,0.000,-0.30,-2.91,-10.30,1.8,23.1,-718.6,99.4,118.7,2.556,0.0,True,False,False,-30.00,CRASH
5,0,2026-01-03 20:10:07.897,5.76,0.64,222.77,0.20,0.000,0.000,0.000,1.27,-4.33,-9.98,3.6,21.4,-719.8,98.1,118.7,1.457,0.0,False,False,False,0.00,
5,1,2026-01-03 20:10:08.264,6.47,0.92,-124.58,0.26,0.000,0.000,0.000,-2.03,-2.12,-8.59,5.8,19.2,-721.2,96.3,118.7,2.057,0.0,False,False,False,0.00,
5,2,2026-01-03 20:10:08.614,8.18,0.91,240.63,0.06,0.000,0.000,0.000,2.56,-4.82,-9.11,8.4,16.8,-722.7,94.3,118.6,2.288,0.0,False,False,False,0.00,
5,3,2026-01-03 20:10:08.970,9.03,0.72,-88.37,0.14,0.000,0.000,0.000,0.08,-2.03,-9.74,11.4,13.8,-724.4,91.8,118.6,2.750,0.0,False,False,False,0.00,
5,4,2026-01-03 20:10:09.338,10.03,0.62,161.49,0.19,0.000,0.000,0.000,2.68,-2.93,-10.64,14.9,10.5,-726.3,88.8,118.6,3.162,0.0,False,False,False,0.00,
5,5,2026-01-03 20:10:09.720,11.14,0.93,316.74,0.04,0.000,0.000,0.000,5.53,-2.26,-9.54,18.8,6.7,-728.1,85.2,118.6,3.532,0.0,False,False,False,0.00,
5,6,2026-01-03 20:10:10.089,11.62,0.78,44.44,0.06,0.000,0.000,0.000,2.43,-0.80,-6.66,22.8,2.9,-729.2,81.2,118.6,3.786,0.0,False,False,False,0.00,
5,7,2026-01-03 20:10:13.480,2.94,0.00,0.00,0.00,0.000,0.000,0.000,-0.12,0.04,-10.45,1.4,25.0,-718.4,99.7,118.7,3.503,0.0,True,False,False,-30.00,CRASH
6,0,2026-01-03 20:10:13.880,2.23,0.00,103.28,0.18,0.000,0.000,0.000,-0.61,2.49,-9.10,2.4,24.0,-719.1,99.0,118.7,0.877,0.0,False,False,False,0.00,
6,1,2026-01-03 20:10:14.249,1.95,0.38,111.61,0.29,0.000,0.000,0.000,1.41,1.19,-15.33,3.2,23.3,-719.6,98.4,118.7,0.672,0.0,False,False,False,0.00,
6,2,2026-01-03 20:10:14.601,1.38,0.63,211.46,0.16,0.000,0.000,0.000,0.70,1.27,-10.99,3.8,22.7,-719.9,97.9,118.7,0.549,0.0,False,False,False,0.00,
6,3,2026-01-03 20:10:14.951,0.83,0.99,-143.33,0.19,0.000,0.000,0.000,1.00,-1.00,-13.34,4.1,22.3,-720.1,97.7,118.7,0.301,0.0,False,False,False,0.00,
6,4,2026-01-03 20:10:15.300,2.08,0.43,85.17,0.18,0.000,0.000,0.000,1.07,-4.50,-10.87,4.6,21.9,-720.5,97.3,118.7,0.451,0.0,False,False,False,0.00,
6,5,2026-01-03 20:10:15.684,3.56,0.36,-260.90,0.07,0.000,0.000,0.000,0.07,-3.78,-12.46,5.7,20.8,-721.2,96.5,118.7,0.946,0.0,False,False,False,0.00,
6,6,2026-01-03 20:10:16.054,5.41,0.66,-37.30,0.15,0.000,0.000,0.000,-1.49,-6.03,-12.59,7.3,19.4,-722.4,95.4,118.7,1.464,0.0,False,False,False,0.00,
6,7,2026-01-03 20:10:16.420,6.68,0.97,-236.49,0.18,0.000,0.000,0.000,-4.14,-2.41,-10.54,9.5,17.5,-724.2,94.1,118.6,2.048,0.0,False,False,False,0.00,
6,8,2026-01-03 20:10:16.773,8.61,0.61,169.65,0.01,0.000,0.000,0.000,1.88,-6.56,-11.00,12.0,15.8,-726.6,93.0,118.6,2.378,0.0,False,False,False,0.00,
6,9,2026-01-03 20:10:17.139,9.47,0.78,408.43,0.18,0.000,0.000,0.000,5.31,-1.85,-12.11,15.3,13.8,-729.5,91.3,118.6,3.025,0.0,False,False,False,0.00,
6,10,2026-01-03 20:10:17.507,9.98,0.35,97.84,0.08,0.000,0.000,0.000,5.21,-0.08,-10.01,18.9,11.7,-732.2,89.0,118.6,3.103,0.0,False,False,False,0.00,
6,11,2026-01-03 20:10:17.874,10.22,0.63,-160.67,0.17,0.000,0.000,0.000,-3.28,-0.30,-9.11,22.6,10.0,-734.8,86.3,118.6,3.363,0.0,False,False,False,0.00,
6,12,2026-01-03 20:10:18.232,9.87,0.39,-310.00,0.29,0.000,0.000,0.000,-5.31,2.16,-8.90,26.1,9.9,-737.4,84.0,118.5,3.203,0.0,False,False,False,0.00,
6,13,2026-01-03 20:10:18.599,9.33,0.32,-308.14,0.28,0.000,0.000,0.000,-4.56,2.20,-8.21,29.6,11.5,-740.4,82.2,118.5,3.218,0.0,False,False,False,1.68,
6,14,2026-01-03 20:10:18.948,9.82,0.53,-227.16,0.01,0.000,0.000,0.000,-6.35,-3.03,-10.23,32.7,14.1,-743.6,81.2,118.5,2.976,0.0,False,False,False,2.16,
6,15,2026-01-03 20:10:19.331,10.68,0.64,143.29,0.28,0.000,0.000,0.000,-1.89,-4.53,-11.11,35.8,17.5,-747.1,80.7,118.4,3.052,0.0,False,False,False,2.50,
6,16,2026-01-03 20:10:19.681,10.98,0.47,13.70,0.20,0.000,0.000,0.000,1.92,0.10,-9.97,39.3,21.2,-750.9,80.3,118.4,3.471,0.0,False,False,False,2.77,
6,17,2026-01-03 20:10:20.032,10.57,0.35,-169.04,0.20,0.001,0.001,0.001,-3.28,2.35,-18.20,42.8,24.8,-754.6,79.7,118.6,3.421,0.0,False,False,False,2.70,
6,18,2026-01-03 20:10:20.382,7.69,0.90,235.27,0.15,3000.000,3000.000,3000.000,6.05,21.22,12.63,46.2,28.4,-758.2,79.2,118.5,3.307,0.0,False,False,False,2.64,
6,19,2026-01-03 20:10:23.771,4.47,0.20,0.00,0.00,0.000,0.000,0.000,-0.11,-6.24,-9.26,1.4,44.8,-718.4,99.7,118.7,0.957,0.0,True,False,False,-30.00,CRASH
7,0,2026-01-03 20:10:24.207,5.46,0.32,221.54,0.14,0.000,0.000,0.000,2.18,-1.37,-11.93,3.5,42.9,-719.8,98.2,118.7,1.680,0.0,False,False,False,0.00,
7,1,2026-01-03 20:10:24.576,6.09,0.64,-219.66,0.19,0.000,0.000,0.000,-2.25,-1.40,-9.13,5.6,41.0,-721.1,96.6,118.7,1.920,0.0,False,False,False,0.00,
7,2,2026-01-03 20:10:24.943,6.83,0.57,-95.73,0.25,0.000,0.000,0.000,-1.92,-2.98,-8.90,7.9,38.8,-722.7,94.9,118.7,2.134,0.0,False,False,False,0.00,
7,3,2026-01-03 20:10:25.319,8.39,0.77,88.87,0.13,0.000,0.000,0.000,1.72,-4.16,-10.14,10.7,36.1,-724.8,93.0,118.6,2.513,0.0,False,False,False,0.00,
7,4,2026-01-03 20:10:25.686,9.01,0.63,317.99,0.27,0.000,0.000,0.000,3.35,-1.57,-9.30,13.9,33.2,-726.9,90.6,118.6,2.908,0.0,False,False,False,0.00,
7,5,2026-01-03 20:10:26.052,9.86,0.82,-167.00,0.05,0.000,0.000,0.000,0.33,-1.50,-10.08,17.3,30.4,-728.9,87.8,118.6,3.005,0.0,False,False,False,0.00,
7,6,2026-01-03 20:10:26.412,11.23,0.70,227.70,0.07,0.000,0.000,0.000,2.48,-3.85,-10.17,20.9,27.6,-730.9,84.7,118.5,3.311,0.0,False,False,False,0.00,
7,7,2026-01-03 20:10:26.785,11.51,0.39,180.29,0.11,0.000,0.000,0.000,6.43,-0.64,-10.03,25.1,25.1,-732.9,81.0,118.5,3.817,0.0,False,False,False,0.00,
7,8,2026-01-03 20:10:30.176,4.28,0.20,0.00,0.00,0.000,0.000,0.000,-0.53,-6.57,-6.50,1.2,27.6,-718.3,99.8,118.7,3.723,0.0,True,False,False,-30.00,CRASH
8,0,2026-01-03 20:10:30.577,5.14,0.68,-250.93,0.25,0.000,0.000,0.000,-3.54,-0.63,-10.01,3.2,25.7,-719.7,98.5,118.7,1.612,0.0,False,False,False,0.00,
8,1,2026-01-03 20:10:30.935,5.54,0.56,-407.36,0.16,0.000,0.000,0.000,-3.88,-1.72,-8.39,5.0,24.0,-721.2,97.5,118.7,1.686,0.0,False,False,False,0.00,
8,2,2026-01-03 20:10:31.303,6.40,0.82,-272.31,0.16,0.000,0.000,0.000,-4.60,-2.78,-9.48,7.0,22.4,-723.3,96.9,118.7,1.965,0.0,False,False,False,0.00,
8,3,2026-01-03 20:10:31.657,7.51,0.44,15.78,0.20,0.000,0.000,0.000,-5.30,-4.85,-7.30,9.2,21.2,-725.7,96.8,118.6,2.155,0.0,False,False,False,0.00,
8,4,2026-01-03 20:10:32.015,8.76,0.67,132.68,0.29,0.000,0.000,0.000,3.32,-2.80,-12.71,11.8,20.5,-728.6,97.1,118.6,2.601,0.0,False,False,False,0.00,
8,5,2026-01-03 20:10:32.400,9.55,0.52,-130.53,0.03,0.000,0.000,0.000,-1.65,-2.03,-8.65,15.1,19.9,-732.1,97.2,118.6,3.078,0.0,False,False,False,0.00,
8,6,2026-01-03 20:10:32.767,9.00,0.51,-271.55,0.26,0.000,0.000,0.000,-1.31,0.06,-2.39,18.4,20.3,-735.5,97.6,118.8,3.119,0.0,False,False,False,1.07,
8,7,2026-01-03 20:10:36.156,4.77,0.20,0.00,0.00,0.000,0.000,0.000,0.12,-4.47,-9.77,1.7,19.0,-718.6,99.5,118.7,2.036,0.0,True,False,True,-49.27,CRASH
9,0,2026-01-03 20:10:36.542,5.54,0.33,113.65,0.13,0.000,0.000,0.000,1.00,-0.94,-11.09,3.6,17.6,-720.0,98.1,118.7,1.617,0.0,False,False,False,0.00,
9,1,2026-01-03 20:10:36.893,6.92,0.87,-40.00,0.04,0.000,0.000,0.000,0.15,-4.20,-9.48,5.8,16.3,-721.4,96.5,118.7,1.952,0.0,False,False,False,0.00,
9,2,2026-01-03 20:10:37.251,7.54,0.47,-131.18,0.16,0.000,0.000,0.000,-3.19,-1.49,-10.84,8.1,15.0,-723.0,94.8,118.7,2.072,0.0,False,False,False,0.00,
9,3,2026-01-03 20:10:37.618,7.60,0.50,-266.93,0.27,0.000,0.000,0.000,-4.07,-0.15,-7.68,10.9,13.4,-725.2,93.1,118.6,2.518,0.0,False,False,False,0.00,
9,4,2026-01-03 20:10:37.984,8.10,0.57,-297.99,0.08,0.000,0.000,0.000,-5.40,-1.78,-10.44,13.6,11.8,-727.7,91.9,118.6,2.595,0.0,False,False,False,0.00,
9,5,2026-01-03 20:10:38.369,9.32,0.84,8.58,0.15,0.000,0.000,0.000,-2.80,-4.06,-9.69,16.6,9.7,-731.0,91.2,118.6,2.874,0.0,False,False,False,0.00,
9,6,2026-01-03 20:10:38.720,10.41,0.65,-119.69,0.14,0.000,0.000,0.000,-3.56,-2.08,-9.92,19.6,7.9,-734.4,91.1,118.6,3.147,0.0,False,False,False,0.00,
9,7,2026-01-03 20:10:39.086,11.43,0.42,202.03,0.08,0.000,0.000,0.000,3.99,-1.69,-8.69,23.0,7.0,-738.4,91.3,118.6,3.627,0.0,False,False,False,0.00,
9,8,2026-01-03 20:10:39.453,11.40,0.77,-86.32,0.03,0.082,0.000,0.082,5.68,6.18,-10.28,27.0,8.8,-742.6,91.2,118.7,3.853,0.0,False,False,False,-3.08,
9,9,2026-01-03 20:10:42.837,4.72,0.20,0.00,0.00,0.000,0.000,0.000,0.04,-4.98,-10.59,1.7,29.2,-718.5,99.5,118.7,3.612,0.0,True,False,True,-17.50,CRASH
10,0,2026-01-03 20:10:43.256,6.14,0.95,173.55,0.11,0.000,0.000,0.000,1.72,-4.47,-11.01,3.8,27.4,-719.9,97.9,118.7,1.679,0.0,False,False,False,0.00,
10,1,2026-01-03 20:10:43.612,6.72,0.43,74.35,0.22,0.000,0.000,0.000,1.94,-1.28,-9.54,5.9,25.8,-721.2,96.2,118.7,1.952,0.0,False,False,False,0.00,
10,2,2026-01-03 20:10:43.963,7.53,0.62,257.49,0.23,0.000,0.000,0.000,2.84,-1.70,-9.74,8.4,24.2,-722.4,94.0,118.6,2.249,0.0,False,False,False,0.00,
10,3,2026-01-03 20:10:44.314,7.55,0.33,-179.79,0.16,0.000,0.000,0.000,-1.75,1.20,-9.67,11.0,22.9,-723.6,91.6,118.6,2.437,0.0,False,False,False,0.00,
10,4,2026-01-03 20:10:44.681,7.87,0.85,-340.03,0.14,0.000,0.000,0.000,-5.26,-1.48,-8.99,13.6,21.7,-724.8,89.4,118.6,2.286,0.0,False,False,False,0.00,
10,5,2026-01-03 20:10:45.064,9.22,0.98,-26.99,0.13,0.000,0.000,0.000,-4.25,-5.00,-10.63,16.8,19.9,-726.9,86.9,118.6,2.808,0.0,False,False,False,0.00,
10,6,2026-01-03 20:10:45.432,9.93,0.89,-258.55,0.30,0.000,0.000,0.000,-6.33,0.21,-7.20,20.2,17.8,-729.7,84.7,118.6,3.221,0.0,False,False,False,0.00,
10,7,2026-01-03 20:10:45.784,11.30,0.74,104.19,0.06,0.000,0.000,0.000,-1.01,-5.43,-9.54,23.6,15.7,-732.8,82.9,118.5,3.295,0.0,False,False,False,0.00,
10,8,2026-01-03 20:10:46.150,11.59,0.36,-164.52,0.02,0.000,0.000,0.000,-2.82,-0.34,-10.59,27.6,13.9,-736.6,80.9,118.5,3.876,0.0,False,False,False,0.00,
10,9,2026-01-03 20:10:46.503,11.54,0.73,-234.75,0.17,0.000,0.000,0.000,-5.59,-0.16,-9.71,31.3,12.9,-740.4,79.4,118.5,3.651,0.0,False,False,False,0.00,
10,10,2026-01-03 20:10:46.886,11.98,0.56,29.16,0.22,0.000,0.000,0.000,-3.82,-2.92,-11.35,35.2,12.4,-744.7,78.5,118.5,3.883,0.0,False,False,False,0.00,
10,11,2026-01-03 20:10:47.252,12.25,0.90,61.70,0.30,0.000,0.000,0.000,3.56,-0.55,-12.59,39.1,13.2,-749.2,77.9,118.4,4.058,0.0,False,False,False,1.58,
10,12,2026-01-03 20:10:47.606,12.09,0.37,-195.78,0.06,0.000,0.000,0.000,-3.23,0.55,-10.30,43.0,15.3,-753.4,77.2,118.4,3.871,0.0,False,False,False,2.17,
10,13,2026-01-03 20:10:47.974,12.17,0.72,261.82,0.13,0.002,0.002,0.002,-3.37,-1.38,-21.37,47.0,18.1,-757.8,76.7,118.6,4.003,0.0,False,False,False,2.48,
10,14,2026-01-03 20:10:51.356,4.35,0.20,0.00,0.00,0.000,0.000,0.000,0.56,-5.23,-10.92,1.3,49.4,-718.3,99.8,118.7,3.761,0.0,True,False,False,-27.69,CRASH
11,0,2026-01-03 20:10:51.766,5.49,0.58,178.01,0.27,0.000,0.000,0.000,1.52,-2.66,-9.19,3.3,47.5,-719.7,98.4,118.7,1.579,0.0,False,False,False,0.00,
11,1,2026-01-03 20:10:52.122,5.80,0.34,-206.91,0.14,0.000,0.000,0.000,-2.79,0.45,-9.29,5.3,45.7,-721.0,96.8,118.7,1.826,0.0,False,False,False,0.00,
11,2,2026-01-03 20:10:52.489,6.02,0.49,-271.80,0.22,0.000,0.000,0.000,-4.03,-1.75,-10.42,7.4,43.6,-722.6,95.4,118.7,1.949,0.0,False,False,False,0.00,
11,3,2026-01-03 20:10:52.843,6.52,0.50,-177.13,0.24,0.000,0.000,0.000,-3.89,-1.94,-9.93,9.5,41.4,-724.5,94.4,118.7,1.965,0.0,False,False,False,0.00,
11,4,2026-01-03 20:10:53.197,8.43,0.90,148.59,0.09,0.000,0.000,0.000,-0.24,-6.07,-10.51,11.9,38.9,-727.0,93.6,118.6,2.323,0.0,False,False,False,0.00,
11,5,2026-01-03 20:10:53.579,9.52,0.95,192.50,0.24,0.000,0.000,0.000,4.51,-2.57,-11.57,15.3,35.4,-730.2,92.3,118.6,3.010,0.0,False,False,False,0.00,
11,6,2026-01-03 20:10:53.931,9.52,0.46,-140.71,0.23,0.000,0.000,0.000,-1.83,0.95,-10.43,18.7,32.1,-733.1,90.7,118.6,3.058,0.0,False,False,False,0.00,
11,7,2026-01-03 20:10:54.299,10.19,0.88,-158.64,0.05,0.000,0.000,0.000,-4.50,-2.95,-8.43,22.2,28.5,-736.3,89.1,118.6,3.246,0.0,False,False,False,0.00,
11,8,2026-01-03 20:10:54.664,10.38,0.69,-279.72,0.25,0.000,0.000,0.000,-7.42,0.56,-11.07,25.9,24.8,-740.0,88.1,118.5,3.458,0.0,False,False,False,0.00,
11,9,2026-01-03 20:10:55.015,10.74,0.71,-59.23,0.16,0.000,0.000,0.000,-10.23,-1.53,-27.79,29.2,21.6,-743.7,88.0,118.6,3.322,0.0,False,False,False,0.00,
11,10,2026-01-03 20:10:55.400,11.06,0.37,257.52,0.03,0.000,0.000,0.000,1.07,-2.00,-3.41,32.7,18.7,-747.8,88.6,118.8,3.622,0.0,False,False,False,0.00,
11,11,2026-01-03 20:10:58.790,4.62,0.20,0.00,0.00,0.000,0.000,0.000,-0.07,-5.55,-9.18,1.5,32.2,-718.4,99.6,118.7,1.107,0.0,True,False,False,-30.00,CRASH
12,0,2026-01-03 20:10:59.193,5.78,0.96,168.18,0.23,0.000,0.000,0.000,1.73,-3.62,-10.14,3.5,30.4,-719.8,98.1,118.7,1.695,0.0,False,False,False,0.00,
12,1,2026-01-03 20:10:59.556,6.58,0.46,-150.45,0.09,0.000,0.000,0.000,-2.48,-2.03,-8.48,5.7,28.6,-721.1,96.4,118.7,1.976,0.0,False,False,False,0.00,
12,2,2026-01-03 20:10:59.910,7.15,0.90,-175.83,0.21,0.000,0.000,0.000,-4.78,-1.97,-8.72,8.1,26.5,-722.8,94.7,118.7,2.153,0.0,False,False,False,0.00,
12,3,2026-01-03 20:11:00.260,8.98,0.58,221.08,0.06,0.000,0.000,0.000,1.43,-5.63,-9.08,10.9,23.9,-725.0,92.9,118.6,2.528,0.0,False,False,False,0.00,
12,4,2026-01-03 20:11:00.630,9.91,0.94,142.15,0.13,0.000,0.000,0.000,5.17,-3.49,-9.23,13.8,21.4,-727.2,90.9,118.6,2.669,0.0,False,False,False,0.00,
12,5,2026-01-03 20:11:01.011,10.05,0.75,-150.21,0.29,0.000,0.000,0.000,-0.25,0.97,-9.50,17.0,19.0,-729.3,88.5,118.6,2.694,0.0,False,False,False,0.00,
12,6,2026-01-03 20:11:01.381,10.85,0.58,116.88,0.22,0.000,0.000,0.000,0.88,-2.13,-10.16,20.8,16.5,-731.8,85.7,118.6,3.442,0.0,False,False,False,0.00,
12,7,2026-01-03 20:11:01.738,10.79,0.41,-224.41,0.10,0.000,0.000,0.000,-2.64,-0.36,-9.87,24.6,14.6,-734.4,82.9,118.6,3.451,0.0,False,False,False,0.00,
12,8,2026-01-03 20:11:02.098,10.66,0.64,-286.10,0.28,0.000,0.000,0.000,-4.99,-0.13,-7.55,28.2,13.3,-737.0,80.5,118.5,3.199,0.0,False,False,False,0.00,
12,9,2026-01-03 20:11:02.463,11.01,0.69,-113.00,0.17,0.000,0.000,0.000,-5.50,-1.79,-10.52,32.0,12.1,-740.4,78.4,118.5,3.594,0.0,False,False,False,0.00,
12,10,2026-01-03 20:11:02.847,11.58,0.62,-32.87,0.22,0.000,0.000,0.000,-4.43,-1.45,-9.32,36.1,11.4,-744.4,76.8,118.5,3.761,0.0,False,False,False,0.00,
12,11,2026-01-03 20:11:03.213,11.41,0.60,-182.26,0.24,0.000,0.000,0.000,-3.88,1.46,-10.38,39.9,11.8,-748.5,75.8,118.4,3.867,0.0,False,False,False,1.29,
12,12,2026-01-03 20:11:03.581,11.91,0.78,-202.83,0.01,0.000,0.000,0.000,-6.20,-1.35,-8.52,43.4,12.8,-752.8,75.5,118.4,3.864,0.0,False,False,False,1.68,
12,13,2026-01-03 20:11:03.935,11.08,0.64,-291.13,0.18,0.013,0.013,0.013,-3.72,3.90,-9.69,46.5,14.3,-756.8,76.0,118.6,3.710,0.0,False,False,False,1.79,
12,14,2026-01-03 20:11:07.336,4.69,0.20,0.00,0.00,0.000,0.000,0.000,-0.44,-6.20,-10.23,1.6,47.4,-718.5,99.6,118.7,3.173,0.0,True,False,False,-28.85,CRASH
13,0,2026-01-03 20:11:07.750,6.19,0.71,143.45,0.08,0.000,0.000,0.000,1.76,-5.24,-10.53,3.7,45.3,-720.0,98.2,118.7,1.685,0.0,False,False,False,0.00,
13,1,2026-01-03 20:11:08.108,7.22,0.85,-93.25,0.12,0.000,0.000,0.000,-0.65,-3.49,-9.85,5.9,43.2,-721.6,96.5,118.7,2.021,0.0,False,False,False,0.00,
13,2,2026-01-03 20:11:08.482,8.75,0.96,97.44,0.13,0.000,0.000,0.000,1.58,-4.56,-10.08,8.7,40.6,-723.5,94.5,118.6,2.507,0.0,False,False,False,0.00,
