Episode,Step,Timestamp,Speed_ms,Throttle,Steering,Brake,Damage,Damage_Increase,Total_Damage,Gx,Gy,Gz,Distance_From_Origin,Distance_From_Checkpoint,Position_X,Position_Y,Position_Z,Position_Delta,Stationary_Timer,Crash_Detected,Stationary_Timeout,Flipped,Reward,Event_Type
0,16,2026-01-04 10:21:34.529,12.20,0.66,-125.85,0.03,0.000,0.000,0.000,-2.35,0.12,-7.00,30.2,18.0,-732.9,74.9,118.5,3.847,0.0,False,False,False,100.59,
0,17,2026-01-04 10:21:34.870,10.10,0.95,-263.93,0.03,4470.357,0.000,4470.357,-2.22,-1.22,-9.85,33.9,20.5,-734.7,71.7,118.5,3.479,0.0,True,False,False,71.48,CRASH
0,18,2026-01-04 10:21:38.278,3.05,0.39,195.30,0.06,0.000,0.000,0.000,1.15,-1.40,-10.24,2.0,32.0,-718.7,99.4,118.5,0.858,0.0,False,False,False,-1.12,
0,19,2026-01-04 10:21:38.617,3.63,0.42,28.67,0.00,0.000,0.000,0.000,-0.50,-1.82,-8.83,3.1,30.9,-719.4,98.5,118.5,1.068,0.0,False,False,False,0.27,
0,20,2026-01-04 10:21:38.962,4.30,0.45,207.89,0.00,0.000,0.000,0.000,1.99,-2.06,-9.69,4.4,29.6,-720.2,97.4,118.5,1.258,0.0,False,False,False,0.54,
0,21,2026-01-04 10:21:39.315,4.87,0.98,-141.64,0.00,0.000,0.000,0.000,-2.93,-1.79,-9.84,6.0,28.0,-721.1,96.1,118.5,1.524,0.0,False,False,False,99.71,
0,22,2026-01-04 10:21:39.666,6.05,0.45,-159.37,0.01,0.000,0.000,0.000,-2.27,-3.49,-10.30,7.9,26.1,-722.4,94.7,118.5,1.815,0.0,False,False,False,102.10,
0,23,2026-01-04 10:21:40.019,6.77,0.33,-231.98,0.09,0.000,0.000,0.000,-4.56,-1.43,-10.16,10.1,24.1,-724.2,93.4,118.5,2.053,0.0,False,False,False,102.25,
0,24,2026-01-04 10:21:40.372,7.35,0.33,-368.87,0.04,0.000,0.000,0.000,-7.29,-0.48,-9.74,12.3,22.4,-726.3,92.5,118.5,2.241,0.0,False,False,False,102.11,
0,25,2026-01-04 10:21:40.725,8.73,0.50,-180.15,0.00,0.000,0.000,0.000,-4.70,-4.28,-9.04,14.6,21.2,-729.1,92.1,118.4,2.649,0.0,False,False,False,100.37,
0,26,2026-01-04 10:21:41.066,10.36,0.90,157.57,0.00,0.000,0.000,0.000,4.17,-5.37,-11.04,16.9,20.6,-731.8,92.1,118.4,2.552,0.0,False,False,False,97.56,
0,27,2026-01-04 10:21:41.404,11.18,0.37,37.75,0.04,0.000,0.000,0.000,2.13,-2.11,-9.29,20.2,20.0,-735.4,91.7,118.4,3.448,0.0,False,False,False,98.73,
0,28,2026-01-04 10:21:41.754,12.52,0.99,74.48,0.00,0.000,0.000,0.000,3.70,-4.06,-8.46,24.2,19.8,-739.4,90.9,118.4,3.748,0.0,False,False,False,100.00,
0,29,2026-01-04 10:21:42.100,12.58,0.50,-115.03,0.00,458.742,0.000,458.742,0.55,1.89,-1.18,28.4,20.2,-743.5,89.8,118.5,4.028,0.0,True,False,False,70.55,CRASH
0,30,2026-01-04 10:21:45.498,10.06,0.51,-162.93,0.00,0.000,0.000,0.000,-5.88,-2.96,-9.55,16.8,11.7,-732.3,93.1,118.4,3.028,0.0,False,False,False,100.92,
0,31,2026-01-04 10:21:45.849,11.16,0.81,-218.48,0.03,0.000,0.000,0.000,-6.89,-3.56,-8.51,20.4,8.0,-735.9,92.3,118.4,3.531,0.0,False,False,False,100.00,
0,32,2026-01-04 10:21:46.202,12.20,0.59,161.70,0.01,5.197,0.000,5.197,3.67,-1.68,-19.27,24.4,4.1,-740.0,92.0,118.4,3.935,0.0,False,False,False,96.15,
0,33,2026-01-04 10:21:46.553,11.65,0.50,-148.46,0.00,5.197,0.000,5.197,1.52,1.31,-6.37,28.5,1.7,-744.2,91.4,118.6,4.011,0.0,False,False,False,-1.72,
0,34,2026-01-04 10:21:46.892,5.60,0.46,188.71,0.09,29962.445,0.000,29962.445,-9.52,4.93,-16.58,31.4,3.5,-747.0,90.5,118.5,2.745,0.0,True,False,False,-31.21,CRASH
0,35,2026-01-04 10:21:50.307,3.28,0.40,-29.08,0.00,0.000,0.000,0.000,-0.32,-1.72,-9.75,2.1,29.5,-718.8,99.3,118.5,0.989,0.0,False,False,False,-0.05,
0,36,2026-01-04 10:21:50.642,3.95,0.59,165.12,0.00,0.000,0.000,0.000,1.59,-1.82,-10.07,3.3,28.5,-719.7,98.4,118.5,1.150,0.0,False,False,False,0.35,
0,37,2026-01-04 10:21:50.974,4.61,0.39,302.78,0.00,0.000,0.000,0.000,3.35,-1.14,-10.18,4.7,27.4,-720.4,97.2,118.5,1.359,0.0,False,False,False,1.65,
0,38,2026-01-04 10:21:51.324,5.17,0.31,356.95,0.02,0.000,0.000,0.000,4.50,-0.74,-10.47,6.3,26.5,-721.0,95.6,118.5,1.631,0.0,False,False,False,101.92,
0,39,2026-01-04 10:21:51.674,6.02,0.98,377.00,0.00,0.000,0.000,0.000,5.06,-1.91,-9.60,8.1,26.0,-721.1,93.7,118.5,1.852,0.0,False,False,False,101.67,
0,40,2026-01-04 10:21:52.029,6.96,0.62,6.64,0.06,0.000,0.000,0.000,1.97,-3.29,-12.16,10.0,26.2,-720.8,91.4,118.5,2.081,0.0,False,False,False,100.51,
0,41,2026-01-04 10:21:52.379,7.64,0.35,215.81,0.00,0.000,0.000,0.000,5.26,-2.57,-9.56,12.3,26.5,-720.5,88.9,118.5,2.407,0.0,False,False,False,100.56,
0,42,2026-01-04 10:21:52.729,1.37,0.64,-111.62,0.00,3833.950,0.000,3833.950,0.45,72.56,-15.73,14.3,27.1,-720.2,86.7,118.6,2.091,0.0,True,False,False,68.43,CRASH
0,43,2026-01-04 10:21:56.121,8.15,0.69,34.88,0.07,0.000,0.000,0.000,0.91,-4.01,-10.00,13.0,12.8,-729.3,95.6,118.5,2.388,0.0,False,False,False,101.58,
0,44,2026-01-04 10:21:56.474,9.55,0.83,271.13,0.08,0.000,0.000,0.000,5.36,-2.81,-9.87,16.1,14.1,-732.1,94.2,118.4,2.968,0.0,False,False,False,101.00,
0,45,2026-01-04 10:21:56.806,10.91,0.76,-66.46,0.00,0.000,0.000,0.000,-0.90,-3.74,-8.73,19.5,15.6,-734.8,92.2,118.4,3.254,0.0,False,False,False,100.26,
0,46,2026-01-04 10:21:57.157,11.58,0.67,-269.68,0.07,0.000,0.000,0.000,-6.67,-0.74,-8.89,23.4,18.3,-738.1,90.0,118.4,3.780,0.0,False,False,False,101.07,
0,47,2026-01-04 10:21:57.508,12.56,0.34,-27.01,0.00,0.000,0.000,0.000,-4.36,-4.97,-11.66,27.6,21.9,-742.0,88.4,118.3,3.971,0.0,False,False,False,100.96,
0,48,2026-01-04 10:21:57.863,13.20,0.30,200.59,0.00,0.002,0.002,0.002,6.69,3.52,-7.29,32.1,26.2,-746.3,86.9,118.4,4.174,0.0,False,False,False,0.87,
0,49,2026-01-04 10:21:58.197,13.26,0.97,290.16,0.04,0.002,0.002,0.002,8.86,-2.37,-9.86,36.5,30.1,-750.2,84.9,118.4,4.168,0.0,False,False,False,2.07,
0,50,2026-01-04 10:21:58.536,13.28,0.69,-261.34,0.00,0.002,0.002,0.002,0.17,0.95,-10.37,40.9,33.9,-753.8,82.3,118.4,4.226,0.0,False,False,False,-0.95,
0,51,2026-01-04 10:21:58.874,14.40,0.92,186.44,0.00,0.002,0.002,0.002,3.09,-5.41,-9.34,45.4,38.0,-757.5,79.6,118.4,4.317,0.0,False,False,False,-0.46,
0,52,2026-01-04 10:21:59.215,15.09,0.64,296.89,0.00,0.002,0.002,0.002,8.19,-1.82,-9.34,50.2,42.3,-761.1,76.3,118.4,4.676,0.0,False,False,False,2.32,
0,53,2026-01-04 10:21:59.567,16.07,0.86,44.06,0.00,0.002,0.002,0.002,6.74,-3.61,-9.37,55.2,46.7,-764.5,72.1,118.3,4.937,0.0,False,False,False,1.38,
0,54,2026-01-04 10:21:59.910,16.73,0.53,72.25,0.06,19.065,0.000,19.065,4.53,-1.76,-12.41,60.1,51.0,-767.3,67.4,118.3,5.213,0.0,False,False,False,-7.52,
0,55,2026-01-04 10:22:00.253,17.08,0.61,-156.09,0.00,19.065,0.000,19.065,0.73,-0.72,-7.85,64.9,55.2,-769.8,62.6,118.2,5.091,0.0,False,False,False,1.65,
0,56,2026-01-04 10:22:00.588,17.39,0.50,-209.00,0.00,19.065,0.000,19.065,-17.24,-2.91,-17.51,70.2,60.1,-772.8,57.7,118.0,5.431,0.0,False,False,False,1.95,
0,57,2026-01-04 10:22:00.925,18.37,0.59,59.51,0.00,19.065,0.000,19.065,-1.58,-4.54,-8.50,76.0,65.7,-776.6,53.2,118.0,5.625,0.0,False,False,False,1.42,
0,58,2026-01-04 10:22:01.286,19.19,0.61,142.67,0.00,19.065,0.000,19.065,7.41,-1.94,-9.90,82.5,71.9,-780.8,48.2,117.9,5.977,0.0,False,False,False,3.15,
0,59,2026-01-04 10:22:01.624,19.60,0.64,-148.42,0.00,19.065,0.000,19.065,-4.12,-0.65,-9.73,88.7,77.9,-784.5,42.9,117.9,6.167,0.0,False,False,False,1.69,
0,60,2026-01-04 10:22:01.960,20.84,0.90,170.95,0.00,19.065,0.000,19.065,2.97,-3.93,-9.86,95.3,84.3,-788.6,37.5,117.9,6.376,0.0,False,False,False,1.34,
0,61,2026-01-04 10:22:02.307,21.08,0.75,185.60,0.06,19.065,0.000,19.065,8.86,-0.40,-9.65,102.1,90.9,-792.4,31.6,117.8,6.662,0.0,False,False,False,3.35,
0,62,2026-01-04 10:22:02.658,21.09,0.90,-188.58,0.02,19.065,0.000,19.065,-3.02,0.40,-10.79,109.0,97.6,-795.7,25.0,117.8,7.031,0.0,False,False,False,1.27,
0,63,2026-01-04 10:22:03.024,21.11,0.53,-56.39,0.00,19.065,0.000,19.065,-9.23,-1.14,-9.72,116.4,104.7,-799.4,18.2,117.7,7.009,0.0,False,False,False,3.42,
0,64,2026-01-04 10:22:03.358,20.87,0.49,94.84,0.02,19.065,0.000,19.065,-7.73,-0.78,-8.36,123.3,111.6,-803.6,12.6,117.7,6.645,0.0,False,False,False,3.49,
0,65,2026-01-04 10:22:03.693,20.73,0.64,338.77,0.06,19.065,0.000,19.065,0.19,0.40,-11.31,129.6,117.8,-807.8,8.0,117.7,5.882,0.0,False,False,False,1.18,
0,66,2026-01-04 10:22:04.041,19.79,0.36,241.19,0.09,19.065,0.000,19.065,8.54,7.39,-12.29,136.8,125.0,-812.5,2.6,117.6,6.876,0.0,False,False,False,3.35,
0,67,2026-01-04 10:22:04.392,18.21,0.58,-314.11,0.00,19.349,0.284,19.349,-1.36,1.81,-5.20,143.3,131.4,-816.5,-2.6,117.6,6.227,0.0,False,False,False,0.85,
0,68,2026-01-04 10:22:04.751,16.79,0.89,-427.14,0.00,19.353,0.288,19.353,-2.66,3.69,-15.78,149.4,137.5,-820.2,-7.5,117.3,5.552,0.0,False,False,False,2.40,
0,69,2026-01-04 10:22:05.102,16.33,0.68,-37.80,0.10,19.353,0.288,19.353,-7.12,0.88,-8.63,155.2,143.2,-823.8,-12.0,117.2,5.518,0.0,False,False,False,1.67,
0,70,2026-01-04 10:22:05.452,15.92,0.93,-224.00,0.00,63.512,0.000,63.512,-7.41,-2.49,-11.45,160.8,148.8,-827.6,-16.1,117.0,5.328,0.0,False,False,False,-8.89,
0,71,2026-01-04 10:22:05.803,15.39,0.73,298.22,0.00,66.624,0.000,66.624,-7.45,1.70,-18.25,166.3,154.3,-831.7,-19.9,116.6,5.283,0.0,False,False,False,-1.72,
0,72,2026-01-04 10:22:06.152,14.16,0.85,123.35,0.05,83.064,0.000,83.064,-7.00,1.51,-12.71,171.4,159.5,-835.7,-23.1,116.6,4.937,0.0,False,False,False,-8.32,
0,73,2026-01-04 10:22:06.520,13.48,0.73,248.01,0.00,83.064,0.000,83.064,7.35,1.08,-10.45,176.4,164.5,-839.8,-26.2,116.5,4.590,0.0,False,False,False,0.98,
0,74,2026-01-04 10:22:06.887,12.88,0.77,51.40,0.06,83.064,0.000,83.064,2.12,2.40,-12.51,181.2,169.4,-843.2,-29.6,116.4,4.592,0.0,False,False,False,1.27,
0,75,2026-01-04 10:22:07.245,12.91,0.59,283.63,0.07,83.064,0.000,83.064,3.52,0.39,-8.82,185.7,173.8,-846.1,-33.1,116.2,4.307,0.0,False,False,False,1.04,
0,76,2026-01-04 10:22:07.610,12.81,0.92,137.35,0.00,83.064,0.000,83.064,2.56,1.29,-11.78,190.4,178.4,-848.8,-36.9,115.9,4.478,0.0,False,False,False,1.28,
0,77,2026-01-04 10:22:07.977,12.14,0.37,308.48,0.09,83.064,0.000,83.064,3.65,2.90,-12.34,194.8,182.8,-851.0,-40.9,115.5,4.391,0.0,False,False,False,0.77,
0,78,2026-01-04 10:22:08.355,10.82,0.53,-122.18,0.00,83.064,0.000,83.064,0.12,1.68,-7.65,198.8,186.8,-852.8,-44.7,115.2,3.808,0.0,False,False,False,-0.41,
0,79,2026-01-04 10:22:08.721,10.86,0.33,28.72,0.08,83.064,0.000,83.064,-0.48,0.53,-7.62,202.6,190.5,-854.5,-48.3,115.0,3.786,0.0,False,False,False,0.91,
0,80,2026-01-04 10:22:09.088,10.75,0.41,190.59,0.00,83.064,0.000,83.064,0.10,0.37,-13.99,206.4,194.3,-856.3,-51.8,114.7,3.787,0.0,False,False,False,1.26,
0,81,2026-01-04 10:22:09.440,10.95,0.74,-82.75,0.00,83.064,0.000,83.064,-2.89,0.37,-9.99,210.0,197.8,-857.8,-55.2,114.3,3.585,0.0,False,False,False,0.70,
0,82,2026-01-04 10:22:09.810,11.09,0.51,11.81,0.08,84.325,0.000,84.325,4.82,0.25,-9.86,213.9,201.6,-859.6,-58.8,113.8,3.866,0.0,False,False,False,-0.16,
0,83,2026-01-04 10:22:10.192,11.27,0.65,155.76,0.00,84.325,0.000,84.325,5.92,0.22,-11.84,218.0,205.7,-861.4,-62.8,113.8,3.960,0.0,False,False,False,1.87,
0,84,2026-01-04 10:22:10.560,10.73,0.69,164.35,0.00,84.325,0.000,84.325,2.85,1.03,-4.23,221.8,209.4,-862.8,-66.5,114.1,3.840,0.0,False,False,False,1.88,
0,85,2026-01-04 10:22:10.926,10.86,0.55,-172.94,0.00,84.325,0.000,84.325,-2.01,-1.77,-8.28,225.4,213.0,-864.1,-70.3,114.2,3.757,0.0,False,False,False,0.13,
0,86,2026-01-04 10:22:11.294,11.06,0.68,-254.99,0.00,84.325,0.000,84.325,-2.28,-1.99,-7.27,229.3,216.8,-865.7,-73.9,114.4,3.844,0.0,False,False,False,1.83,
0,87,2026-01-04 10:22:11.644,11.31,0.99,-389.64,0.03,84.325,0.000,84.325,0.48,-0.97,-1.57,233.0,220.6,-867.5,-77.4,114.1,3.709,0.0,False,False,False,1.46,
0,88,2026-01-04 10:22:12.011,12.18,0.78,201.79,0.03,84.325,0.000,84.325,0.22,-3.64,-0.29,237.0,224.5,-869.3,-81.0,112.7,3.892,0.0,False,False,False,-1.52,
0,89,2026-01-04 10:22:12.380,11.13,0.79,-181.91,0.00,2750.232,0.000,2750.232,0.45,1.72,-14.16,240.9,228.4,-871.1,-84.5,111.6,3.939,0.0,True,False,False,-30.93,CRASH
0,90,2026-01-04 10:22:15.779,8.27,0.31,-71.67,0.06,5.773,0.000,5.773,4.31,0.57,-7.73,13.9,232.2,-731.2,100.7,118.5,2.607,0.0,False,False,False,-3.11,
0,91,2026-01-04 10:22:16.128,8.11,0.51,-275.10,0.01,5.773,0.000,5.773,-7.72,-1.81,-17.72,16.7,230.8,-734.0,101.1,118.6,2.681,0.0,False,False,False,-1.23,
0,92,2026-01-04 10:22:16.463,2.59,0.99,153.71,0.00,9241.509,0.000,9241.509,-3.03,4.88,-3.48,18.1,230.1,-735.4,101.1,118.7,1.228,0.0,True,False,False,-32.83,CRASH
0,93,2026-01-04 10:22:19.886,1.24,0.78,-172.40,0.00,8761.568,0.000,8761.568,1.12,-6.32,-10.66,10.7,21.0,-717.5,90.1,118.6,0.144,0.3,True,False,False,67.65,CRASH
0,94,2026-01-04 10:22:23.300,9.28,0.45,-221.28,0.00,0.000,0.000,0.000,-5.78,-2.34,-9.72,15.3,16.7,-732.3,97.8,118.4,2.944,0.0,False,False,False,101.47,
0,95,2026-01-04 10:22:23.635,9.31,0.50,-225.55,0.00,99.336,0.000,99.336,-3.14,-1.04,-1.53,18.3,19.6,-735.4,98.1,118.6,2.966,0.0,True,False,False,71.49,CRASH
0,96,2026-01-04 10:22:27.034,9.93,0.42,219.46,0.00,519.299,0.000,519.299,7.74,1.72,-6.03,17.6,0.9,-734.7,97.7,118.5,3.121,0.0,True,False,False,67.70,CRASH
0,97,2026-01-04 10:22:30.565,5.60,0.39,-203.22,0.00,0.000,0.000,0.000,-3.48,0.25,-8.89,10.6,17.5,-718.8,90.3,118.6,1.841,0.0,False,False,False,99.39,
0,98,2026-01-04 10:22:30.914,6.37,0.97,-104.17,0.03,0.000,0.000,0.000,-2.46,-4.06,-4.95,12.7,17.9,-719.4,88.3,118.6,1.970,0.0,False,False,False,101.24,
0,99,2026-01-04 10:22:31.264,6.12,0.74,-269.73,0.00,226.733,0.000,226.733,-6.41,1.21,-11.45,14.9,18.3,-720.3,86.2,118.7,2.152,0.0,True,False,False,71.19,CRASH
0,100,2026-01-04 10:22:34.680,8.41,0.46,29.65,0.00,95.899,0.000,95.899,5.10,1.50,-2.07,14.3,18.4,-731.6,100.7,118.6,2.767,0.0,True,False,False,-30.29,CRASH
0,101,2026-01-04 10:22:38.081,6.72,0.50,4.48,0.09,0.000,0.000,0.000,-0.20,-0.98,-9.55,12.3,10.9,-725.6,91.6,118.4,2.076,0.0,False,False,False,103.10,
0,102,2026-01-04 10:22:38.430,7.30,0.44,91.97,0.00,0.000,0.000,0.000,2.91,-1.50,-9.86,14.8,11.9,-727.2,89.7,118.4,2.338,0.0,False,False,False,103.52,
0,103,2026-01-04 10:22:38.781,7.85,0.43,-226.64,0.00,0.000,0.000,0.000,-6.76,-1.34,-10.98,17.4,13.3,-728.9,87.7,118.4,2.514,0.0,False,False,False,102.06,
0,104,2026-01-04 10:22:39.132,8.75,0.70,-320.80,0.00,0.000,0.000,0.000,-6.23,-1.83,-9.56,20.3,14.7,-731.2,86.0,118.4,2.755,0.0,False,False,False,102.33,
0,105,2026-01-04 10:22:39.480,10.43,0.85,196.94,0.00,0.000,0.000,0.000,3.50,-6.21,-9.99,23.4,16.3,-734.2,84.6,118.4,3.161,0.0,False,False,False,98.16,
0,106,2026-01-04 10:22:39.848,10.85,0.73,-204.47,0.09,0.000,0.000,0.000,-5.47,-1.21,-9.94,27.1,18.9,-737.6,82.8,118.3,3.543,0.0,False,False,False,98.61,
0,107,2026-01-04 10:22:40.199,12.12,0.83,105.47,0.01,0.000,0.000,0.000,4.12,-5.09,-10.32,30.9,21.7,-741.3,81.3,118.3,3.764,0.0,False,False,False,100.07,
0,108,2026-01-04 10:22:40.547,12.26,0.34,-96.41,0.09,0.000,0.000,0.000,-4.58,-0.36,-9.99,35.1,25.2,-745.2,79.5,118.3,4.098,0.0,False,False,False,1.14,
0,109,2026-01-04 10:22:40.882,12.37,0.61,-325.00,0.09,0.000,0.000,0.000,-7.18,0.55,-8.33,38.9,28.5,-749.1,78.3,118.3,3.904,0.0,False,False,False,0.35,
0,110,2026-01-04 10:22:41.230,13.08,0.69,198.18,0.04,0.053,0.053,0.053,3.42,-1.78,-11.34,42.9,31.7,-753.5,77.8,118.2,4.248,0.0,False,False,False,-0.72,
0,111,2026-01-04 10:22:41.598,13.16,0.50,-157.43,0.00,0.186,0.186,0.186,-3.42,-0.50,-4.89,47.4,35.8,-758.3,76.9,118.4,4.404,0.0,False,False,False,0.07,
0,112,2026-01-04 10:22:41.950,6.89,0.70,200.38,0.00,30236.893,0.000,30236.893,2.07,1.55,-3.24,50.9,39.1,-761.6,75.7,118.4,3.304,0.0,True,False,False,-30.54,CRASH
0,113,2026-01-04 10:22:45.341,7.89,0.89,-60.14,0.00,0.000,0.000,0.000,-0.51,-3.52,-7.43,13.6,43.4,-719.8,87.4,118.6,2.353,0.0,False,False,False,99.82,
0,114,2026-01-04 10:22:45.685,1.75,0.50,46.51,0.00,5908.642,0.000,5908.642,-3.39,35.74,-4.98,15.2,42.5,-720.3,85.9,118.7,1.422,0.0,True,False,False,70.84,CRASH
0,115,2026-01-04 10:22:49.102,10.81,0.74,157.20,0.00,0.000,0.000,0.000,5.57,-4.67,-9.98,17.6,8.0,-728.3,87.0,118.4,3.314,0.0,False,False,False,104.21,
0,116,2026-01-04 10:22:49.440,11.76,0.41,20.13,0.00,0.000,0.000,0.000,2.00,-2.21,-9.81,21.4,10.0,-730.1,83.6,118.4,3.600,0.0,False,False,False,101.59,
0,117,2026-01-04 10:22:49.791,12.50,0.87,258.60,0.03,0.000,0.000,0.000,4.20,1.27,-12.04,25.6,13.0,-731.8,79.7,118.4,4.094,0.0,False,False,False,100.05,
0,118,2026-01-04 10:22:50.139,12.40,0.32,-88.20,0.00,0.000,0.000,0.000,-0.09,0.41,-4.60,29.7,16.4,-732.9,75.5,118.5,4.160,0.0,False,False,False,100.17,
0,119,2026-01-04 10:22:50.491,7.76,0.50,-246.13,0.00,5931.702,0.000,5931.702,3.56,-2.53,-10.29,33.2,19.5,-734.3,72.2,118.4,3.316,0.0,True,False,False,70.39,CRASH
0,120,2026-01-04 10:22:53.908,8.34,0.78,-128.11,0.00,1649.626,0.000,1649.626,-3.36,1.44,-7.73,16.3,28.5,-733.6,100.8,118.6,2.665,0.0,True,False,False,-29.16,CRASH
0,121,2026-01-04 10:22:57.319,9.72,0.45,207.85,0.00,0.000,0.000,0.000,5.66,-3.19,-10.67,15.6,5.7,-731.9,95.3,118.4,2.865,0.0,False,False,False,98.88,
0,122,2026-01-04 10:22:58.670,10.68,0.40,287.61,0.00,0.000,0.000,0.000,8.00,-1.50,-9.66,19.1,7.5,-734.9,93.4,118.4,3.412,0.0,False,False,False,102.25,
0,123,2026-01-04 10:22:59.017,12.68,0.77,-226.52,0.00,0.000,0.000,0.000,-2.30,0.97,-9.10,31.9,22.9,-740.7,79.0,118.3,4.223,0.0,False,False,False,99.82,
0,124,2026-01-04 10:22:59.369,12.67,0.42,-234.31,0.05,0.000,0.000,0.000,-9.48,-0.23,-8.99,35.6,27.3,-741.5,74.7,118.3,4.210,0.0,False,False,False,2.10,
0,125,2026-01-04 10:22:59.718,13.65,0.48,63.96,0.01,0.000,0.000,0.000,-3.55,-4.90,-9.82,39.9,31.8,-743.2,70.4,118.2,4.339,0.0,False,False,False,1.14,
0,126,2026-01-04 10:23:00.087,14.13,0.88,35.86,0.05,0.000,0.000,0.000,1.51,0.86,-8.99,44.8,36.9,-745.2,65.7,118.2,4.701,0.0,False,False,False,2.35,
0,127,2026-01-04 10:23:00.436,14.64,0.63,141.92,0.00,0.000,0.000,0.000,1.86,-0.42,-7.07,49.7,42.0,-747.0,60.9,118.4,4.847,0.0,False,False,False,2.43,
0,128,2026-01-04 10:23:00.788,9.53,0.65,72.02,0.00,47225.527,0.000,47225.527,7.78,-4.07,-12.45,53.6,45.9,-749.0,57.5,118.3,3.751,0.0,True,False,False,-28.22,CRASH
0,129,2026-01-04 10:23:04.186,8.57,0.55,184.81,0.00,0.000,0.000,0.000,5.58,-4.03,-10.52,13.9,40.0,-723.7,88.4,118.4,2.504,0.0,False,False,False,102.45,
0,130,2026-01-04 10:23:04.536,9.13,0.81,171.11,0.00,0.000,0.000,0.000,7.05,-4.20,-9.24,16.9,37.2,-724.5,85.5,118.5,2.930,0.0,False,False,False,101.57,
0,131,2026-01-04 10:23:04.886,5.85,0.41,-23.42,0.00,7223.627,0.000,7223.627,-28.67,62.22,-11.23,20.0,34.6,-724.8,82.3,118.6,3.057,0.0,True,False,False,69.27,CRASH
0,132,2026-01-04 10:23:08.302,6.71,0.50,68.69,0.08,0.000,0.000,0.000,1.51,-1.01,-9.59,12.4,10.1,-726.3,92.3,118.4,2.181,0.0,False,False,False,102.37,
