Episode,Step,Timestamp,Speed_ms,Throttle,Steering,Brake,Damage,Damage_Increase,Total_Damage,Gx,Gy,Gz,Distance_From_Origin,Distance_From_Checkpoint,Position_X,Position_Y,Position_Z,Position_Delta,Stationary_Timer,Crash_Detected,Stationary_Timeout,Flipped,Reward,Event_Type
0,10,2026-01-04 10:06:03.416,12.76,0.72,167.83,0.20,0.000,0.000,0.000,7.82,-0.71,-13.73,52.4,52.4,-753.7,62.8,118.3,4.223,0.0,False,False,False,2.12,
0,11,2026-01-04 10:06:03.753,13.08,0.57,253.02,0.01,0.000,0.000,0.000,6.36,-0.48,-9.62,56.7,56.7,-756.0,59.2,118.3,4.082,0.0,False,False,False,2.21,
0,12,2026-01-04 10:06:04.089,12.82,0.55,-175.07,0.06,0.000,0.000,0.000,-1.34,1.55,-8.14,60.8,60.8,-757.8,55.3,118.3,4.119,0.0,False,False,False,-0.22,
0,13,2026-01-04 10:06:04.431,12.95,0.46,211.33,0.09,0.000,0.000,0.000,-2.79,-1.88,-8.83,64.9,64.9,-759.8,51.5,118.3,4.048,0.0,False,False,False,-0.72,
0,14,2026-01-04 10:06:04.783,12.66,0.76,141.73,0.18,0.000,0.000,0.000,3.23,5.27,-15.12,69.3,69.3,-761.8,47.4,118.4,4.313,0.0,False,False,False,1.39,
0,15,2026-01-04 10:06:05.152,9.75,0.99,128.18,0.11,682.406,0.000,682.406,-47.64,49.36,-26.65,73.5,73.5,-763.4,43.3,118.3,3.984,0.0,True,False,False,-28.17,CRASH
0,16,2026-01-04 10:06:08.552,5.97,0.49,-35.39,0.03,0.000,0.000,0.000,-0.28,-4.13,-10.58,3.6,69.9,-719.9,98.1,118.7,1.760,0.0,False,False,False,1.26,
0,17,2026-01-04 10:06:08.890,7.16,0.62,20.84,0.14,0.000,0.000,0.000,0.19,-3.65,-8.92,5.8,67.8,-721.5,96.6,118.7,2.082,0.0,False,False,False,102.35,
0,18,2026-01-04 10:06:09.241,6.99,0.37,-244.58,0.28,0.000,0.000,0.000,-4.52,2.10,-8.99,8.3,65.3,-723.3,94.9,118.7,2.397,0.0,False,False,False,101.09,
0,19,2026-01-04 10:06:09.578,7.57,0.89,-36.86,0.28,0.000,0.000,0.000,-1.07,-4.80,-9.53,10.6,63.0,-725.2,93.5,118.6,2.227,0.0,False,False,False,100.96,
0,20,2026-01-04 10:06:09.928,8.96,0.66,171.55,0.17,0.000,0.000,0.000,3.28,-3.24,-7.81,13.5,60.3,-727.7,92.0,118.6,2.787,0.0,False,False,False,101.50,
0,21,2026-01-04 10:06:10.282,9.89,0.82,-26.77,0.10,0.000,0.000,0.000,0.51,-2.03,-9.18,16.8,57.2,-730.4,90.1,118.6,3.002,0.0,False,False,False,101.29,
0,22,2026-01-04 10:06:10.631,9.84,0.43,-171.35,0.24,0.000,0.000,0.000,-3.24,0.98,-8.35,20.3,53.9,-733.2,88.0,118.6,3.327,0.0,False,False,False,99.78,
0,23,2026-01-04 10:06:10.981,10.52,0.33,-13.06,0.03,0.000,0.000,0.000,-2.85,-3.02,-10.58,23.7,50.7,-736.2,86.2,118.5,3.355,0.0,False,False,False,99.31,
0,24,2026-01-04 10:06:11.332,11.01,0.54,174.88,0.25,0.000,0.000,0.000,5.22,-0.85,-12.17,27.5,47.5,-739.5,84.4,118.5,3.599,0.0,False,False,False,98.89,
0,25,2026-01-04 10:06:11.671,11.35,0.99,225.17,0.29,0.000,0.000,0.000,5.56,-1.21,-8.43,31.2,44.2,-742.6,82.4,118.5,3.537,0.0,False,False,False,100.00,
0,26,2026-01-04 10:06:12.037,11.70,0.68,172.00,0.24,0.000,0.000,0.000,5.37,-1.75,-10.54,35.4,40.2,-745.7,79.5,118.4,3.846,0.0,False,False,False,0.00,
0,27,2026-01-04 10:06:12.378,11.74,0.99,-64.52,0.27,0.000,0.000,0.000,1.62,-0.11,-9.95,39.2,36.4,-748.2,76.4,118.4,3.729,0.0,False,False,False,-0.92,
0,28,2026-01-04 10:06:12.721,11.54,0.47,-127.58,0.28,0.000,0.000,0.000,-4.74,1.55,-10.51,42.2,33.4,-750.1,74.0,118.4,2.921,0.0,False,False,False,0.00,
0,29,2026-01-04 10:06:13.072,12.58,0.70,224.37,0.05,0.000,0.000,0.000,1.84,-4.03,-12.81,46.3,29.4,-752.8,70.8,118.4,3.984,0.0,False,False,False,-1.98,
0,30,2026-01-04 10:06:13.422,12.27,0.65,-244.69,0.16,0.000,0.000,0.000,0.87,0.88,-10.95,50.6,25.3,-755.6,67.4,118.4,4.179,0.0,False,False,False,-3.23,
0,31,2026-01-04 10:06:13.789,12.57,0.54,100.91,0.21,0.000,0.000,0.000,-0.82,-2.17,-9.44,55.1,21.2,-758.5,64.0,118.3,4.082,0.0,False,False,False,-1.84,
0,32,2026-01-04 10:06:14.136,12.46,0.65,-191.35,0.12,0.000,0.000,0.000,-2.55,0.67,-9.15,59.3,17.7,-761.3,60.9,118.3,3.988,0.0,False,False,False,-1.09,
0,33,2026-01-04 10:06:14.488,11.74,0.30,-180.34,0.27,0.000,0.000,0.000,-6.63,1.47,-9.12,63.5,14.7,-764.5,58.0,118.3,4.042,0.0,False,False,False,0.00,
0,34,2026-01-04 10:06:14.836,12.60,0.50,194.22,0.08,0.000,0.000,0.000,0.97,-3.84,-12.03,67.7,13.1,-767.9,55.7,118.2,4.011,0.0,False,False,False,-1.92,
0,35,2026-01-04 10:06:15.174,11.97,0.41,-177.00,0.23,0.000,0.000,0.000,-0.68,2.02,-9.34,71.8,12.7,-771.3,53.3,118.2,3.926,0.0,False,False,False,-2.16,
0,36,2026-01-04 10:06:15.541,12.29,0.99,151.03,0.28,0.000,0.000,0.000,0.14,-2.35,-10.69,76.1,13.8,-774.9,50.8,118.1,3.980,0.0,False,False,False,-0.44,
0,37,2026-01-04 10:06:15.892,11.56,0.31,-121.20,0.29,0.000,0.000,0.000,-0.15,2.62,-9.23,80.3,16.0,-778.5,48.5,118.2,4.023,0.0,False,False,False,0.39,
0,38,2026-01-04 10:06:16.228,11.59,0.32,-84.78,0.07,0.000,0.000,0.000,-5.03,-0.52,-10.15,84.1,18.7,-781.8,46.5,118.1,3.639,0.0,False,False,False,1.78,
0,39,2026-01-04 10:06:16.577,11.83,0.80,-133.00,0.14,0.000,0.000,0.000,-4.80,-0.50,-9.23,88.0,22.2,-785.5,45.0,118.1,3.896,0.0,False,False,False,1.86,
0,40,2026-01-04 10:06:16.926,12.36,0.95,134.01,0.12,0.000,0.000,0.000,1.48,-0.01,-10.48,91.9,26.3,-789.6,43.8,118.2,4.051,0.0,False,False,False,0.81,
0,41,2026-01-04 10:06:17.293,12.72,0.72,-10.27,0.09,0.000,0.000,0.000,-4.57,-2.78,-20.63,96.2,30.7,-794.0,42.5,118.1,4.181,0.0,False,False,False,1.39,
0,42,2026-01-04 10:06:17.642,9.37,0.17,265.38,0.05,2828.160,0.000,2828.160,-5.95,0.09,-14.12,99.8,34.0,-797.3,40.8,118.3,3.470,0.0,True,False,False,-29.96,CRASH
0,43,2026-01-04 10:06:21.050,6.21,0.62,161.67,0.06,0.000,0.000,0.000,1.65,-3.89,-11.61,3.8,96.1,-719.9,97.9,118.7,1.794,0.0,False,False,False,1.39,
0,44,2026-01-04 10:06:21.400,6.88,0.77,-119.03,0.25,0.000,0.000,0.000,-1.53,-2.21,-10.37,6.1,93.9,-721.3,96.1,118.7,2.198,0.0,False,False,False,100.96,
0,45,2026-01-04 10:06:21.739,7.75,0.42,81.72,0.16,0.000,0.000,0.000,1.29,-2.71,-11.24,8.5,91.6,-722.9,94.2,118.6,2.310,0.0,False,False,False,101.44,
0,46,2026-01-04 10:06:22.092,8.80,0.66,-89.19,0.05,0.000,0.000,0.000,-1.02,-3.52,-9.01,11.4,88.8,-724.7,91.9,118.6,2.766,0.0,False,False,False,102.36,
0,47,2026-01-04 10:06:22.441,10.45,0.87,19.93,0.00,0.000,0.000,0.000,-0.06,-5.03,-10.01,14.7,85.6,-726.8,89.4,118.6,3.200,0.0,False,False,False,103.49,
0,48,2026-01-04 10:06:22.794,11.24,0.83,-120.07,0.11,0.000,0.000,0.000,-3.07,-1.73,-10.18,18.5,81.9,-729.3,86.5,118.6,3.474,0.0,False,False,False,103.16,
0,49,2026-01-04 10:06:23.148,11.98,0.75,63.58,0.21,0.000,0.000,0.000,-0.40,-2.76,-9.77,22.4,78.1,-732.1,83.8,118.5,3.657,0.0,False,False,False,99.27,
0,50,2026-01-04 10:06:23.499,12.54,0.90,156.55,0.16,0.000,0.000,0.000,5.13,-0.78,-9.17,26.7,73.9,-735.1,80.7,118.5,4.104,0.0,False,False,False,100.00,
0,51,2026-01-04 10:06:23.848,12.17,0.60,-147.87,0.21,0.000,0.000,0.000,-0.81,1.11,-10.20,31.0,69.8,-737.8,77.3,118.5,4.139,0.0,False,False,False,98.43,
0,52,2026-01-04 10:06:24.187,13.12,0.68,131.47,0.02,0.000,0.000,0.000,0.30,-3.23,-9.12,35.2,65.9,-740.5,74.1,118.4,3.961,0.0,False,False,False,-1.42,
0,53,2026-01-04 10:06:24.541,13.01,0.43,-163.34,0.05,0.000,0.000,0.000,-2.57,1.25,-9.17,39.8,61.5,-743.4,70.6,118.4,4.178,0.0,False,False,False,-1.60,
0,54,2026-01-04 10:06:24.890,12.85,0.86,8.77,0.29,0.000,0.000,0.000,-3.18,-0.57,-11.08,44.3,57.3,-746.4,67.2,118.4,4.271,0.0,False,False,False,-0.99,
0,55,2026-01-04 10:06:25.227,13.10,0.44,152.62,0.13,0.000,0.000,0.000,4.88,-0.72,-10.61,48.6,53.2,-749.4,64.1,118.4,4.116,0.0,False,False,False,-0.85,
0,56,2026-01-04 10:06:25.578,12.35,0.31,-0.28,0.29,0.000,0.000,0.000,2.83,2.33,-7.81,53.1,49.2,-752.3,60.7,118.4,4.254,0.0,False,False,False,-0.75,
0,57,2026-01-04 10:06:25.928,12.55,0.75,109.89,0.16,0.000,0.000,0.000,0.57,0.23,-12.46,57.4,45.5,-754.8,57.1,118.3,4.142,0.0,False,False,False,0.00,
0,58,2026-01-04 10:06:26.298,12.49,0.94,-206.43,0.03,0.000,0.000,0.000,-1.36,0.14,-10.23,62.0,41.7,-757.5,53.4,118.3,4.175,0.0,False,False,False,-1.42,
0,59,2026-01-04 10:06:26.638,12.60,0.83,179.51,0.29,0.000,0.000,0.000,-0.69,-3.07,-18.74,66.1,38.4,-760.1,50.1,118.3,3.952,0.0,False,False,False,-2.23,
0,60,2026-01-04 10:06:26.986,12.68,0.79,260.22,0.22,0.000,0.000,0.000,4.99,-0.53,-6.96,70.6,34.9,-762.8,46.7,118.4,4.220,0.0,False,False,False,0.10,
0,61,2026-01-04 10:06:27.337,12.52,0.36,-186.59,0.01,0.000,0.000,0.000,-0.68,0.58,-9.53,75.0,32.0,-765.3,43.0,118.3,4.234,0.0,False,False,False,-2.06,
0,62,2026-01-04 10:06:27.679,12.43,0.43,-103.59,0.11,0.000,0.000,0.000,-5.93,0.01,-10.36,79.1,29.4,-767.9,39.7,118.3,3.940,0.0,False,False,False,0.10,
0,63,2026-01-04 10:06:28.046,13.42,0.49,157.64,0.02,0.000,0.000,0.000,1.97,-2.17,-9.22,83.8,26.4,-771.2,36.4,118.3,4.297,0.0,False,False,False,-1.07,
0,64,2026-01-04 10:06:28.396,12.96,0.42,-215.08,0.05,0.000,0.000,0.000,-2.64,1.67,-9.43,88.5,24.1,-774.5,33.1,118.3,4.424,0.0,False,False,False,-1.87,
0,65,2026-01-04 10:06:28.743,12.87,0.31,-88.11,0.06,0.000,0.000,0.000,-6.39,-0.20,-9.45,92.5,22.3,-777.5,30.4,118.2,3.858,0.0,False,False,False,-0.86,
0,66,2026-01-04 10:06:29.101,13.52,0.42,134.77,0.04,0.000,0.000,0.000,0.93,-2.60,-9.61,96.3,20.8,-780.7,28.2,118.2,3.715,0.0,False,False,False,-0.98,
0,67,2026-01-04 10:06:29.436,13.19,0.43,208.95,0.19,0.000,0.000,0.000,6.91,1.51,-11.91,100.7,20.1,-784.3,25.4,118.1,4.243,0.0,False,False,False,0.10,
0,68,2026-01-04 10:06:29.803,12.63,0.63,-101.73,0.18,0.000,0.000,0.000,0.25,1.57,-8.43,105.4,21.1,-787.6,22.0,118.1,4.292,0.0,False,False,False,0.12,
0,69,2026-01-04 10:06:30.137,13.35,0.60,163.76,0.07,0.000,0.000,0.000,1.93,-2.14,-10.47,109.7,23.0,-790.5,18.8,118.1,4.098,0.0,False,False,False,0.49,
0,70,2026-01-04 10:06:30.473,13.03,0.50,-90.62,0.13,0.000,0.000,0.000,0.47,1.69,-8.22,114.1,25.7,-793.3,15.4,118.1,4.205,0.0,False,False,False,0.59,
0,71,2026-01-04 10:06:30.816,12.73,0.32,-183.00,0.09,0.000,0.000,0.000,-7.08,1.68,-10.72,118.4,28.7,-796.0,12.1,118.0,4.080,0.0,False,False,False,1.29,
0,72,2026-01-04 10:06:31.166,13.03,0.56,196.90,0.22,0.000,0.000,0.000,-3.52,-1.17,-11.21,122.9,31.8,-799.3,9.1,118.0,4.235,0.0,False,False,False,-0.09,
0,73,2026-01-04 10:06:31.551,12.32,0.32,-153.87,0.17,0.000,0.000,0.000,1.18,2.62,-8.73,127.8,35.6,-802.9,5.7,117.9,4.487,0.0,False,False,False,0.17,
0,74,2026-01-04 10:06:31.885,12.01,0.73,-275.68,0.20,0.000,0.000,0.000,-4.61,-1.17,-9.77,131.8,38.7,-805.9,3.1,117.9,3.811,0.0,False,False,False,0.60,
0,75,2026-01-04 10:06:32.245,12.09,0.90,79.20,0.18,0.000,0.000,0.000,-2.33,-1.58,-8.60,135.6,41.7,-809.2,0.9,118.0,3.781,0.0,False,False,False,-0.00,
0,76,2026-01-04 10:06:32.593,11.89,0.28,-263.56,0.18,0.112,0.112,0.112,0.61,-0.22,0.43,139.5,44.7,-812.9,-1.0,118.2,3.936,0.0,False,False,False,-0.26,
0,77,2026-01-04 10:06:32.945,12.06,0.45,62.58,0.20,0.112,0.112,0.112,-2.06,-4.59,-30.97,143.4,47.8,-816.5,-2.9,117.6,3.933,0.0,False,False,False,-0.24,
0,78,2026-01-04 10:06:33.310,12.65,0.55,80.98,0.07,0.112,0.112,0.112,3.21,-2.82,-11.74,147.6,51.3,-820.5,-4.9,117.6,4.089,0.0,False,False,False,1.91,
0,79,2026-01-04 10:06:33.646,12.73,0.63,238.40,0.20,0.112,0.112,0.112,5.84,1.26,-11.67,151.8,55.1,-824.1,-7.3,117.5,4.052,0.0,False,False,False,1.04,
0,80,2026-01-04 10:06:33.994,12.34,0.91,-186.45,0.14,0.112,0.112,0.112,1.03,1.55,-8.67,156.2,59.2,-827.5,-10.1,117.5,4.196,0.0,False,False,False,-0.17,
0,81,2026-01-04 10:06:34.329,13.23,0.93,214.50,0.06,0.112,0.112,0.112,2.69,-4.14,-11.53,160.4,63.2,-830.6,-12.9,117.4,4.015,0.0,False,False,False,-0.59,
0,82,2026-01-04 10:06:34.678,13.04,0.29,228.51,0.12,0.112,0.112,0.112,7.52,0.55,-10.42,165.0,67.8,-833.9,-16.2,117.3,4.407,0.0,False,False,False,2.17,
0,83,2026-01-04 10:06:35.045,12.35,0.32,-51.14,0.23,0.112,0.112,0.112,5.57,0.95,-7.25,169.6,72.4,-836.5,-20.0,117.2,4.230,0.0,False,False,False,0.82,
0,84,2026-01-04 10:06:35.377,12.57,0.68,-196.50,0.06,0.112,0.112,0.112,-2.92,-0.41,-8.08,173.6,76.6,-838.7,-23.6,117.0,3.935,0.0,False,False,False,0.95,
0,85,2026-01-04 10:06:35.711,13.09,0.26,248.53,0.12,0.112,0.112,0.112,4.02,-1.70,-14.47,177.8,80.8,-841.0,-27.1,116.8,4.051,0.0,False,False,False,-0.93,
0,86,2026-01-04 10:06:36.047,12.97,0.26,-133.51,0.02,0.112,0.112,0.112,4.42,0.30,-13.02,182.1,85.2,-843.3,-30.8,116.5,4.136,0.0,False,False,False,-0.12,
0,87,2026-01-04 10:06:36.396,12.78,0.49,168.33,0.25,0.112,0.112,0.112,0.40,0.91,-9.53,186.5,89.7,-845.6,-34.7,116.0,4.293,0.0,False,False,False,0.78,
0,88,2026-01-04 10:06:36.763,12.28,0.32,-220.86,0.03,0.112,0.112,0.112,1.07,2.19,-10.91,190.9,94.3,-847.8,-38.7,115.8,4.201,0.0,False,False,False,0.22,
0,89,2026-01-04 10:06:37.112,12.70,0.48,157.75,0.05,0.112,0.112,0.112,-0.27,-1.67,-7.75,195.1,98.6,-849.8,-42.5,115.6,4.103,0.0,False,False,False,-0.07,
0,90,2026-01-04 10:06:37.462,12.85,0.47,351.28,0.12,0.112,0.112,0.112,3.31,0.12,-9.80,199.4,103.1,-851.9,-46.5,115.4,4.292,0.0,False,False,False,2.24,
0,91,2026-01-04 10:06:37.795,12.64,0.70,-70.60,0.19,0.112,0.112,0.112,0.02,1.06,-9.51,203.4,107.2,-853.5,-50.5,115.2,4.038,0.0,False,False,False,0.33,
0,92,2026-01-04 10:06:38.146,12.89,0.59,203.63,0.07,0.112,0.112,0.112,0.54,-0.91,-9.91,207.5,111.6,-855.0,-54.7,115.0,4.238,0.0,False,False,False,0.44,
0,93,2026-01-04 10:06:38.497,13.09,0.30,-131.71,0.20,0.112,0.112,0.112,-0.31,0.40,-3.78,211.7,116.1,-856.5,-58.9,114.4,4.141,0.0,False,False,False,-0.24,
0,94,2026-01-04 10:06:38.847,12.11,0.53,-227.08,0.28,0.112,0.112,0.112,-4.45,-0.71,-14.63,215.9,120.4,-858.3,-62.8,113.9,4.105,0.0,False,False,False,2.13,
0,95,2026-01-04 10:06:39.181,11.70,0.41,-324.57,0.12,0.112,0.112,0.112,-0.32,1.03,-13.91,219.8,124.3,-860.4,-66.2,114.2,3.747,0.0,False,False,False,1.91,
0,96,2026-01-04 10:06:39.514,11.59,0.96,144.42,0.13,0.112,0.112,0.112,1.04,-3.31,-11.79,223.6,128.1,-862.6,-69.2,114.3,3.612,0.0,False,False,False,-0.05,
0,97,2026-01-04 10:06:39.854,11.78,0.48,-141.04,0.21,0.112,0.112,0.112,-0.31,2.02,1.98,227.5,132.0,-865.1,-72.3,114.5,3.763,0.0,False,False,False,0.61,
0,98,2026-01-04 10:06:40.221,12.03,0.64,-176.42,0.28,0.112,0.112,0.112,-1.38,-1.31,0.57,231.9,136.3,-867.9,-75.6,114.4,3.957,0.0,False,False,False,1.98,
0,99,2026-01-04 10:06:40.556,12.90,0.24,-325.05,0.11,0.112,0.112,0.112,-1.91,-3.84,-0.31,235.8,140.2,-870.5,-78.7,113.3,3.922,0.0,False,False,False,2.04,
0,100,2026-01-04 10:06:40.892,11.85,0.26,80.09,0.15,1025.803,0.000,1025.803,4.98,4.43,1.07,239.5,143.8,-872.9,-81.4,112.3,3.518,0.0,True,False,True,-50.16,CRASH
0,101,2026-01-04 10:06:44.285,5.55,0.96,-35.15,0.16,0.000,0.000,0.000,-0.25,-3.94,-10.77,3.0,236.5,-719.5,98.6,118.7,1.582,0.0,False,False,False,0.79,
0,102,2026-01-04 10:06:44.638,6.90,0.47,-12.99,0.04,0.000,0.000,0.000,-0.03,-3.37,-8.29,5.1,234.4,-721.1,97.1,118.7,2.101,0.0,False,False,False,2.36,
0,103,2026-01-04 10:06:44.988,7.49,0.64,-240.56,0.19,0.000,0.000,0.000,-3.00,-0.78,-10.43,7.7,231.9,-723.0,95.5,118.7,2.425,0.0,False,False,False,101.27,
0,104,2026-01-04 10:06:45.339,8.49,0.61,124.20,0.24,0.000,0.000,0.000,-1.90,-4.73,-12.29,10.4,229.2,-725.3,94.0,118.6,2.607,0.0,False,False,False,100.47,
0,105,2026-01-04 10:06:45.674,9.34,0.83,175.91,0.25,0.000,0.000,0.000,3.62,-1.30,-8.09,13.4,226.4,-727.8,92.3,118.6,2.845,0.0,False,False,False,102.64,
0,106,2026-01-04 10:06:46.041,9.91,0.40,-108.07,0.01,0.000,0.000,0.000,-1.19,-1.46,-9.99,16.9,222.8,-730.4,89.9,118.6,3.251,0.0,False,False,False,101.48,
0,107,2026-01-04 10:06:46.391,10.83,0.99,-2.87,0.20,0.000,0.000,0.000,-1.79,-3.39,-9.94,20.5,219.3,-733.2,87.6,118.6,3.427,0.0,False,False,False,100.65,
0,108,2026-01-04 10:06:46.741,10.86,0.31,234.54,0.28,0.000,0.000,0.000,3.66,1.37,-8.58,24.3,215.5,-736.1,85.1,118.5,3.660,0.0,False,False,False,98.59,
0,109,2026-01-04 10:06:47.090,10.61,0.64,-211.92,0.24,0.000,0.000,0.000,-0.63,1.00,-10.07,28.1,211.8,-738.8,82.4,118.5,3.581,0.0,False,False,False,97.26,
0,110,2026-01-04 10:06:47.442,11.17,0.98,-78.20,0.17,0.000,0.000,0.000,-4.90,-2.14,-9.54,31.9,208.0,-741.6,79.9,118.5,3.609,0.0,False,False,False,98.97,
0,111,2026-01-04 10:06:47.808,11.38,0.64,-89.41,0.28,0.000,0.000,0.000,-3.69,-0.78,-10.44,36.0,204.1,-745.0,77.5,118.5,3.777,0.0,False,False,False,0.00,
0,112,2026-01-04 10:06:48.158,12.59,0.99,20.18,0.03,0.000,0.000,0.000,-1.31,-2.93,-10.52,40.1,200.2,-748.6,75.5,118.4,3.990,0.0,False,False,False,0.00,
0,113,2026-01-04 10:06:48.507,12.33,0.96,-190.06,0.23,0.000,0.000,0.000,-2.63,-0.15,-6.81,44.4,196.3,-752.6,73.6,118.4,4.174,0.0,False,False,False,-0.89,
0,114,2026-01-04 10:06:48.843,12.32,0.96,-71.96,0.21,0.000,0.000,0.000,-4.48,-0.94,-10.03,48.3,192.8,-756.4,72.2,118.4,3.893,0.0,False,False,False,0.10,
0,115,2026-01-04 10:06:49.192,12.18,0.71,-239.53,0.10,0.000,0.000,0.000,-9.74,4.78,-24.90,52.3,189.5,-760.6,71.2,118.4,4.121,0.0,False,False,False,-1.49,
0,116,2026-01-04 10:06:49.559,11.75,0.58,280.71,0.12,0.035,0.035,0.035,-3.52,-0.75,1.48,56.0,186.8,-764.9,71.0,118.6,3.922,0.0,False,False,False,-2.84,
0,117,2026-01-04 10:06:49.910,1.57,0.35,-80.00,0.24,12920.394,0.000,12920.394,-20.76,-39.48,6.81,57.7,185.2,-766.2,69.9,118.6,1.536,0.0,True,False,True,-51.65,CRASH
0,118,2026-01-04 10:06:53.323,5.37,0.67,236.14,0.27,0.000,0.000,0.000,1.87,-2.13,-9.11,2.8,55.0,-719.4,98.7,118.7,1.549,0.0,False,False,False,0.05,
0,119,2026-01-04 10:06:53.680,5.99,0.45,381.21,0.22,0.000,0.000,0.000,2.91,-1.03,-7.87,4.6,53.3,-720.4,97.2,118.7,1.723,0.0,False,False,False,2.02,
0,120,2026-01-04 10:06:54.017,6.61,0.33,-64.86,0.00,0.000,0.000,0.000,-0.64,-0.24,-9.54,6.7,51.5,-721.4,95.3,118.7,2.024,0.0,False,False,False,100.36,
0,121,2026-01-04 10:06:54.363,7.94,0.85,187.68,0.12,0.000,0.000,0.000,2.80,-4.82,-11.61,9.1,49.6,-722.5,93.2,118.6,2.277,0.0,False,False,False,100.67,
0,122,2026-01-04 10:06:54.706,8.25,0.33,-85.20,0.10,0.000,0.000,0.000,-0.93,0.51,-10.97,11.6,47.6,-723.4,90.7,118.6,2.481,0.0,False,False,False,100.85,
0,123,2026-01-04 10:06:55.074,8.26,0.63,-296.63,0.29,0.000,0.000,0.000,-4.19,-0.12,-8.43,14.5,45.4,-724.6,88.1,118.6,2.607,0.0,False,False,False,101.71,
0,124,2026-01-04 10:06:55.415,9.29,0.77,107.11,0.10,0.000,0.000,0.000,-5.96,-6.75,-12.49,17.3,43.0,-726.3,85.8,118.6,2.679,0.0,False,False,False,100.53,
0,125,2026-01-04 10:06:55.763,10.12,0.81,-4.41,0.23,0.000,0.000,0.000,1.65,-3.32,-11.18,20.5,40.1,-728.5,83.4,118.6,3.116,0.0,False,False,False,101.54,
0,126,2026-01-04 10:06:56.104,10.69,0.79,-74.79,0.17,0.000,0.000,0.000,3.31,-2.41,-10.86,24.0,37.2,-730.7,80.7,118.6,3.320,0.0,False,False,False,100.10,
0,127,2026-01-04 10:06:56.454,11.19,0.75,-173.52,0.22,0.000,0.000,0.000,-5.81,2.27,-9.83,27.9,34.0,-733.2,77.7,118.6,3.742,0.0,False,False,False,100.10,
0,128,2026-01-04 10:06:56.818,2.21,0.95,-206.92,0.16,13378.770,0.000,13378.770,-0.70,-1.12,6.72,28.4,33.1,-734.1,77.7,118.6,0.742,0.0,True,False,False,70.00,CRASH
0,129,2026-01-04 10:07:00.235,5.98,0.73,146.95,0.14,0.000,0.000,0.000,1.30,-4.47,-10.45,3.5,24.9,-719.9,98.2,118.7,1.663,0.0,False,False,False,0.42,
0,130,2026-01-04 10:07:00.570,6.54,0.43,-183.24,0.12,0.000,0.000,0.000,-1.83,-1.17,-8.31,5.6,22.8,-721.4,96.7,118.7,2.017,0.0,False,False,False,100.16,
0,131,2026-01-04 10:07:00.919,7.53,0.45,53.80,0.15,0.000,0.000,0.000,0.34,-3.44,-11.86,8.1,20.5,-723.2,95.1,118.6,2.314,0.0,False,False,False,101.16,
0,132,2026-01-04 10:07:01.254,7.93,0.34,-74.16,0.08,0.000,0.000,0.000,-0.92,-1.46,-9.00,10.7,18.0,-725.2,93.4,118.6,2.467,0.0,False,False,False,102.65,
