Episode,Step,Timestamp,Speed_ms,Throttle,Steering,Brake,Damage,Damage_Increase,Total_Damage,Gx,Gy,Gz,Distance_From_Origin,Distance_From_Checkpoint,Position_X,Position_Y,Position_Z,Position_Delta,Stationary_Timer,Crash_Detected,Stationary_Timeout,Flipped,Reward,Event_Type
0,16,2026-01-04 11:45:12.550,10.95,0.96,-229.32,0.00,0.000,0.000,0.000,-3.50,-3.35,-10.08,15.9,30.3,-725.1,86.9,118.4,3.338,0.0,False,False,False,1.09,
0,17,2026-01-04 11:45:12.884,10.86,0.50,-317.92,0.06,0.000,0.000,0.000,-8.65,1.71,-12.19,19.6,28.2,-726.9,83.7,118.4,3.487,0.0,False,False,False,3.53,
0,18,2026-01-04 11:45:13.223,10.57,0.50,-409.44,0.00,0.000,0.000,0.000,-9.08,2.35,-10.39,23.1,25.8,-729.2,81.0,118.4,3.410,0.0,False,False,False,3.25,
0,19,2026-01-04 11:45:13.556,10.92,0.82,85.63,0.00,0.823,0.000,0.823,-2.46,0.65,-8.82,26.4,23.0,-732.1,79.0,118.4,3.367,0.0,False,False,False,-0.18,
0,20,2026-01-04 11:45:13.910,12.19,0.97,20.20,0.01,0.823,0.000,0.823,0.90,-4.26,-10.74,30.0,19.9,-735.6,77.0,118.3,3.670,0.0,False,False,False,803.90,
0,21,2026-01-04 11:45:14.259,12.83,0.41,-100.87,0.00,0.823,0.000,0.823,-5.19,-2.17,-9.95,34.0,16.8,-739.5,75.0,118.3,4.181,0.0,False,False,False,804.33,
0,22,2026-01-04 11:45:14.610,13.72,0.56,-262.95,0.00,0.823,0.000,0.823,-7.15,-2.23,-8.75,38.1,13.8,-743.9,73.5,118.3,4.435,0.0,False,False,False,803.24,
0,23,2026-01-04 11:45:14.962,14.56,0.41,-31.75,0.03,0.823,0.000,0.823,-5.44,-2.90,-10.70,42.2,10.9,-748.8,72.7,118.2,4.705,0.0,False,False,False,801.54,
0,24,2026-01-04 11:45:15.312,15.28,0.98,-216.40,0.08,0.823,0.000,0.823,-6.65,-1.81,-10.23,46.1,9.3,-753.8,72.5,118.2,4.725,0.0,False,False,False,798.30,
0,25,2026-01-04 11:45:15.681,15.90,0.32,215.68,0.00,13.606,0.000,13.606,1.26,-1.63,-21.47,50.5,9.9,-759.5,73.0,118.3,5.233,0.0,False,False,False,788.93,
0,26,2026-01-04 11:45:16.019,13.41,0.42,206.56,0.03,5000.000,0.000,5000.000,14.66,13.22,-1.29,54.9,13.1,-764.6,72.8,118.4,4.852,0.0,True,False,False,772.08,CRASH
0,27,2026-01-04 11:45:19.416,3.15,0.72,-216.66,0.00,0.000,0.000,0.000,-2.24,-1.22,-10.23,2.1,53.0,-718.8,99.4,118.5,0.921,0.0,False,False,False,198.71,
0,28,2026-01-04 11:45:19.758,3.67,0.33,-132.51,0.00,0.000,0.000,0.000,-0.09,-1.46,-11.05,3.0,52.0,-719.6,98.8,118.5,0.910,0.0,False,False,False,0.30,
0,29,2026-01-04 11:45:20.115,4.40,0.72,111.39,0.00,0.000,0.000,0.000,2.33,-2.44,-9.90,4.3,50.7,-720.7,98.0,118.5,1.275,0.0,False,False,False,0.35,
0,30,2026-01-04 11:45:20.451,5.49,1.00,243.03,0.00,0.000,0.000,0.000,3.25,-3.16,-9.41,6.0,49.1,-721.8,96.8,118.5,1.556,0.0,False,False,False,1.85,
0,31,2026-01-04 11:45:20.792,6.70,0.51,-74.69,0.00,0.000,0.000,0.000,-2.41,-3.77,-9.77,8.0,47.2,-723.0,95.2,118.5,1.943,0.0,False,False,False,0.81,
0,32,2026-01-04 11:45:21.152,8.27,0.56,-108.52,0.00,0.000,0.000,0.000,-3.58,-5.07,-9.62,10.6,44.7,-724.9,93.4,118.5,2.383,0.0,False,False,False,2.77,
0,33,2026-01-04 11:45:21.501,9.87,0.45,121.62,0.00,0.000,0.000,0.000,3.96,-4.19,-10.30,13.8,41.7,-727.3,91.3,118.4,3.042,0.0,False,False,False,2.27,
0,34,2026-01-04 11:45:21.841,10.68,0.40,-127.70,0.00,0.000,0.000,0.000,-5.18,-1.78,-9.64,17.2,38.4,-729.7,88.9,118.4,3.280,0.0,False,False,False,2.27,
0,35,2026-01-04 11:45:22.181,12.17,0.96,48.07,0.00,0.000,0.000,0.000,1.71,-4.85,-9.23,21.0,34.8,-732.6,86.4,118.4,3.596,0.0,False,False,False,2.90,
0,36,2026-01-04 11:45:22.531,13.16,0.50,-139.05,0.08,0.000,0.000,0.000,-5.73,-1.96,-9.87,25.4,30.6,-736.0,83.5,118.4,4.256,0.0,False,False,False,3.76,
0,37,2026-01-04 11:45:22.899,14.73,0.85,184.63,0.00,0.000,0.000,0.000,6.06,-3.58,-8.98,30.5,25.7,-740.2,80.6,118.3,4.661,0.0,False,False,False,803.00,
0,38,2026-01-04 11:45:23.237,15.60,0.61,158.64,0.00,0.000,0.000,0.000,8.18,-2.00,-9.30,35.6,21.2,-743.9,77.2,118.3,4.816,0.0,False,False,False,804.87,
0,39,2026-01-04 11:45:23.586,16.04,0.82,-256.70,0.05,0.000,0.000,0.000,-6.30,-0.27,-10.70,41.1,17.0,-747.6,73.0,118.3,5.300,0.0,False,False,False,802.71,
0,40,2026-01-04 11:45:23.923,16.29,0.42,-188.02,0.00,0.000,0.000,0.000,-8.95,-0.60,-8.53,46.5,13.4,-751.6,69.4,118.2,5.127,0.0,False,False,False,803.52,
0,41,2026-01-04 11:45:24.263,16.72,0.50,-202.10,0.00,0.000,0.000,0.000,-8.40,-2.43,-9.08,51.8,10.4,-756.3,66.6,118.2,5.204,0.0,False,False,False,799.65,
0,42,2026-01-04 11:45:24.630,17.65,0.48,18.61,0.00,0.000,0.000,0.000,-7.08,-3.65,-9.62,57.8,8.8,-762.1,64.3,118.2,5.713,0.0,False,False,False,798.67,
0,43,2026-01-04 11:45:24.981,18.21,0.52,-158.71,0.00,0.000,0.000,0.000,-7.42,-1.16,-9.43,63.5,10.6,-768.2,62.9,118.1,5.999,0.0,False,False,False,801.50,
0,44,2026-01-04 11:45:25.331,18.05,0.45,115.10,0.00,3.215,0.000,3.215,0.26,0.49,-4.34,69.1,14.6,-774.5,62.0,118.3,6.028,0.0,False,False,False,-0.51,
0,45,2026-01-04 11:45:25.675,3.86,0.00,-131.98,1.00,30772.838,0.000,30772.838,-2.85,0.93,-8.47,71.0,16.5,-775.9,60.8,118.3,1.652,0.0,True,False,False,-30.45,CRASH
0,46,2026-01-04 11:45:29.079,2.91,0.58,-188.04,0.06,0.000,0.000,0.000,-3.35,-1.01,-9.76,1.9,69.1,-718.7,99.5,118.5,0.877,0.0,False,False,False,201.16,
0,47,2026-01-04 11:45:29.422,3.37,0.93,-285.55,0.00,0.000,0.000,0.000,-1.80,-1.67,-9.00,2.9,68.1,-719.6,99.0,118.5,0.942,0.0,False,False,False,1.20,
0,48,2026-01-04 11:45:29.801,4.26,0.85,143.11,0.04,0.000,0.000,0.000,3.18,-2.98,-10.57,4.1,66.9,-720.6,98.4,118.5,1.137,0.0,False,False,False,-0.92,
0,49,2026-01-04 11:45:30.144,5.74,0.97,279.14,0.00,0.000,0.000,0.000,4.05,-4.42,-9.24,5.7,65.3,-721.8,97.2,118.5,1.579,0.0,False,False,False,1.87,
0,50,2026-01-04 11:45:30.482,7.14,0.47,347.46,0.00,0.000,0.000,0.000,6.40,-2.53,-9.85,7.8,63.3,-722.9,95.4,118.5,2.060,0.0,False,False,False,2.32,
0,51,2026-01-04 11:45:30.837,8.48,0.50,7.99,0.03,0.000,0.000,0.000,-0.37,-3.49,-10.38,10.3,61.2,-723.8,92.8,118.4,2.497,0.0,False,False,False,1.34,
0,52,2026-01-04 11:45:31.180,10.09,0.60,243.93,0.00,0.000,0.000,0.000,6.21,-3.94,-11.08,13.2,58.9,-724.7,89.8,118.4,2.956,0.0,False,False,False,1.54,
0,53,2026-01-04 11:45:31.518,11.01,0.83,-42.77,0.03,0.000,0.000,0.000,-2.68,-0.83,-9.66,16.5,56.8,-725.2,86.3,118.4,3.371,0.0,False,False,False,1.30,
0,54,2026-01-04 11:45:31.855,11.03,0.36,-147.11,0.00,0.000,0.000,0.000,-7.66,-0.03,-9.23,20.0,54.6,-725.9,82.7,118.5,3.509,0.0,False,False,False,2.90,
0,55,2026-01-04 11:45:32.189,8.59,0.44,116.36,0.05,1355.739,0.000,1355.739,-14.64,19.87,-17.11,23.6,52.3,-727.1,79.3,118.6,3.349,0.0,True,False,False,-28.28,CRASH
0,56,2026-01-04 11:45:35.625,3.24,0.97,-133.78,0.00,0.000,0.000,0.000,-2.21,-1.64,-9.15,2.2,21.6,-718.9,99.3,118.5,0.991,0.0,False,False,False,199.79,
0,57,2026-01-04 11:45:35.963,4.03,0.33,116.12,0.00,0.000,0.000,0.000,1.68,-2.23,-9.51,3.4,20.5,-719.8,98.5,118.5,1.149,0.0,False,False,False,-0.03,
0,58,2026-01-04 11:45:36.314,4.61,0.42,-222.68,0.01,0.000,0.000,0.000,-4.48,-1.51,-9.66,4.9,19.1,-720.9,97.4,118.5,1.447,0.0,False,False,False,-0.40,
0,59,2026-01-04 11:45:36.647,5.40,0.71,-316.50,0.00,0.000,0.000,0.000,-4.59,-2.40,-10.34,6.5,18.0,-722.3,96.7,118.5,1.567,0.0,False,False,False,1.75,
0,60,2026-01-04 11:45:36.984,7.16,0.99,151.50,0.01,0.000,0.000,0.000,5.03,-5.54,-10.06,8.5,16.8,-724.3,95.9,118.5,1.983,0.0,False,False,False,-0.51,
0,61,2026-01-04 11:45:37.343,8.59,0.63,-41.91,0.06,0.000,0.000,0.000,-2.18,-4.01,-9.35,11.2,15.3,-726.7,94.6,118.5,2.535,0.0,False,False,False,1.17,
0,62,2026-01-04 11:45:37.695,9.70,0.89,-283.74,0.08,0.000,0.000,0.000,-5.36,-2.35,-9.68,14.4,14.2,-729.7,93.4,118.5,3.077,0.0,False,False,False,1.86,
0,63,2026-01-04 11:45:38.030,10.80,0.32,180.38,0.00,0.000,0.000,0.000,4.13,-3.43,-11.57,17.7,14.4,-733.0,92.5,118.4,3.237,0.0,False,False,False,0.67,
0,64,2026-01-04 11:45:38.380,11.37,0.74,210.90,0.08,0.000,0.000,0.000,7.07,-1.97,-9.65,21.2,15.0,-736.2,91.2,118.4,3.302,0.0,False,False,False,3.40,
0,65,2026-01-04 11:45:38.723,12.60,0.50,42.27,0.00,0.000,0.000,0.000,3.83,-4.39,-9.43,25.1,15.9,-739.6,89.1,118.4,3.777,0.0,False,False,False,4.37,
0,66,2026-01-04 11:45:39.078,13.23,0.35,-220.10,0.00,0.000,0.000,0.000,-7.01,0.44,-9.89,29.7,17.8,-743.3,86.6,118.3,4.152,0.0,False,False,False,4.13,
0,67,2026-01-04 11:45:39.414,14.30,0.72,43.33,0.00,4.950,0.000,4.950,-6.40,-1.30,-29.93,34.0,20.8,-747.2,84.6,118.3,4.121,0.0,False,False,False,801.75,
0,68,2026-01-04 11:45:39.761,14.80,0.51,247.99,0.00,5.149,0.199,5.149,7.76,-2.18,-3.60,38.8,24.6,-751.5,82.3,118.4,4.601,0.0,False,False,False,803.59,
0,69,2026-01-04 11:45:40.112,14.80,0.33,89.12,0.06,5.149,0.199,5.149,9.13,-1.11,-6.97,43.9,28.4,-755.5,79.0,118.4,4.925,0.0,False,False,False,804.51,
0,70,2026-01-04 11:45:40.447,14.41,0.60,-246.87,0.09,5.149,0.199,5.149,0.02,4.23,-9.28,48.7,32.0,-758.9,75.4,118.3,4.650,0.0,False,False,False,801.96,
0,71,2026-01-04 11:45:40.800,14.54,0.55,1.30,0.05,5.149,0.199,5.149,-4.04,-0.62,-12.71,53.0,35.7,-762.0,72.2,118.3,4.056,0.0,False,False,False,801.46,
0,72,2026-01-04 11:45:41.147,1.96,0.00,-13.00,1.00,31915.922,0.000,31915.922,-7.28,24.56,-25.81,56.1,38.3,-764.2,70.0,118.3,2.897,0.0,True,False,False,770.69,CRASH
0,73,2026-01-04 11:45:44.553,3.17,0.46,-170.00,0.00,0.000,0.000,0.000,-2.08,-1.22,-9.03,2.0,54.2,-718.8,99.4,118.5,0.924,0.0,False,False,False,200.21,
0,74,2026-01-04 11:45:44.901,3.52,0.97,-44.29,0.09,0.000,0.000,0.000,-0.35,-0.93,-9.29,3.2,53.0,-719.7,98.7,118.5,1.120,0.0,False,False,False,0.53,
0,75,2026-01-04 11:45:45.255,4.45,0.99,-196.84,0.00,0.000,0.000,0.000,-2.57,-3.24,-9.89,4.6,51.6,-720.8,97.9,118.5,1.320,0.0,False,False,False,0.82,
0,76,2026-01-04 11:45:45.591,5.92,0.86,-140.16,0.03,0.000,0.000,0.000,-1.96,-4.53,-9.20,6.2,49.9,-722.3,97.1,118.5,1.636,0.0,False,False,False,1.82,
0,77,2026-01-04 11:45:45.926,7.65,0.81,-160.20,0.00,0.000,0.000,0.000,-3.66,-4.80,-9.55,8.4,47.7,-724.4,96.2,118.5,2.159,0.0,False,False,False,2.28,
0,78,2026-01-04 11:45:46.295,9.12,0.32,113.85,0.01,0.000,0.000,0.000,3.94,-3.04,-10.21,11.5,44.7,-727.4,95.2,118.5,2.843,0.0,False,False,False,1.35,
0,79,2026-01-04 11:45:46.645,10.55,0.85,109.19,0.07,0.000,0.000,0.000,4.96,-3.81,-9.43,14.9,41.3,-730.5,93.8,118.4,3.269,0.0,False,False,False,3.12,
0,80,2026-01-04 11:45:46.996,11.65,0.39,54.73,0.00,0.000,0.000,0.000,3.19,-3.04,-9.96,18.8,37.4,-733.8,91.7,118.4,3.726,0.0,False,False,False,3.64,
0,81,2026-01-04 11:45:47.331,11.96,0.31,65.87,0.09,0.000,0.000,0.000,3.28,-0.61,-9.00,22.3,33.9,-736.6,89.6,118.4,3.354,0.0,False,False,False,3.45,
0,82,2026-01-04 11:45:47.667,12.59,0.35,178.07,0.01,0.000,0.000,0.000,8.34,-1.58,-9.69,26.3,29.8,-739.6,86.8,118.3,3.881,0.0,False,False,False,4.02,
0,83,2026-01-04 11:45:48.021,13.35,0.36,-72.65,0.00,0.000,0.000,0.000,-2.06,-2.47,-9.80,30.6,25.5,-742.4,83.3,118.3,4.110,0.0,False,False,False,803.19,
0,84,2026-01-04 11:45:48.369,14.80,0.77,94.64,0.03,0.000,0.000,0.000,3.82,-3.85,-9.37,35.3,21.0,-745.5,79.4,118.3,4.691,0.0,False,False,False,804.01,
0,85,2026-01-04 11:45:48.706,15.47,0.32,192.08,0.00,0.000,0.000,0.000,10.80,-1.23,-8.27,40.1,16.9,-748.2,75.1,118.2,4.822,0.0,False,False,False,804.23,
0,86,2026-01-04 11:45:49.046,15.92,0.97,175.65,0.06,0.000,0.000,0.000,6.65,-1.92,-8.36,44.8,14.2,-750.1,70.3,118.2,4.955,0.0,False,False,False,805.05,
0,87,2026-01-04 11:45:49.394,16.31,0.62,215.97,0.00,0.000,0.000,0.000,10.31,-1.23,-11.60,49.4,14.1,-751.2,64.8,118.2,5.364,0.0,False,False,False,803.75,
0,88,2026-01-04 11:45:49.747,2.22,0.00,166.63,1.00,39488.812,0.000,39488.812,-8.11,48.49,-11.79,52.7,15.9,-751.4,60.6,118.2,3.608,0.0,True,False,False,770.55,CRASH
0,89,2026-01-04 11:45:53.154,3.29,0.70,137.10,0.00,0.000,0.000,0.000,0.80,-1.89,-9.13,2.0,50.7,-718.7,99.3,118.5,0.982,0.0,False,False,False,201.28,
0,90,2026-01-04 11:45:53.494,3.89,0.52,99.81,0.00,0.000,0.000,0.000,-0.15,-1.81,-9.53,3.2,49.5,-719.5,98.4,118.5,1.144,0.0,False,False,False,1.44,
0,91,2026-01-04 11:45:53.830,4.55,0.77,-51.57,0.00,0.000,0.000,0.000,-1.45,-2.74,-9.41,4.6,48.1,-720.3,97.3,118.5,1.332,0.0,False,False,False,1.01,
0,92,2026-01-04 11:45:54.166,5.79,0.63,-42.84,0.00,0.000,0.000,0.000,-0.69,-4.34,-9.44,6.3,46.4,-721.5,96.0,118.5,1.630,0.0,False,False,False,1.93,
0,93,2026-01-04 11:45:54.517,6.78,0.44,-218.61,0.07,0.000,0.000,0.000,-4.60,-2.17,-10.42,8.5,44.2,-723.1,94.5,118.5,2.121,0.0,False,False,False,1.39,
0,94,2026-01-04 11:45:54.874,8.27,0.42,-24.46,0.00,0.000,0.000,0.000,-0.09,-4.87,-10.29,11.1,41.7,-725.3,93.1,118.4,2.376,0.0,False,False,False,1.58,
0,95,2026-01-04 11:45:55.209,9.91,0.82,-100.46,0.00,0.000,0.000,0.000,-3.52,-4.89,-9.06,14.0,38.8,-727.8,91.5,118.4,2.887,0.0,False,False,False,3.03,
0,96,2026-01-04 11:45:55.558,11.29,0.41,189.16,0.00,0.000,0.000,0.000,6.52,-2.99,-10.18,17.7,35.4,-731.1,89.6,118.4,3.569,0.0,False,False,False,2.13,
0,97,2026-01-04 11:45:55.905,12.26,0.99,-125.51,0.00,0.000,0.000,0.000,-4.45,-2.61,-10.43,21.6,31.8,-734.3,87.3,118.4,3.735,0.0,False,False,False,1.93,
0,98,2026-01-04 11:45:56.239,13.14,0.50,-251.15,0.00,0.000,0.000,0.000,-8.22,-1.40,-9.81,25.8,28.1,-737.9,85.2,118.4,4.031,0.0,False,False,False,3.82,
0,99,2026-01-04 11:45:56.606,14.28,0.56,62.29,0.00,0.000,0.000,0.000,-1.24,-4.86,-9.04,30.6,24.6,-742.6,83.6,118.3,4.521,0.0,False,False,False,802.36,
0,100,2026-01-04 11:45:56.941,15.21,0.47,-25.84,0.00,0.000,0.000,0.000,-1.51,-2.93,-11.57,35.3,21.9,-747.3,82.2,118.3,4.674,0.0,False,False,False,802.70,
0,101,2026-01-04 11:45:57.292,15.63,0.32,158.79,0.00,0.875,0.000,0.875,4.88,-0.70,1.16,40.6,20.0,-752.5,80.6,118.4,5.179,0.0,False,False,False,798.56,
0,102,2026-01-04 11:45:57.641,15.53,0.36,283.51,0.05,0.875,0.000,0.875,6.58,0.16,-8.19,46.0,18.6,-757.4,78.3,118.4,5.178,0.0,False,False,False,799.56,
0,103,2026-01-04 11:45:57.992,15.59,0.50,119.73,0.00,0.875,0.000,0.875,9.66,-0.57,-8.66,51.4,17.9,-761.9,75.1,118.3,5.176,0.0,False,False,False,799.31,
0,104,2026-01-04 11:45:58.348,15.74,0.90,-238.02,0.00,0.875,0.000,0.875,-0.37,-0.66,-9.16,56.7,17.9,-765.8,71.3,118.3,4.953,0.0,False,False,False,799.43,
0,105,2026-01-04 11:45:58.697,15.86,0.99,-279.29,0.09,0.875,0.000,0.875,-8.06,-0.10,-9.39,62.2,19.9,-770.0,67.7,118.3,5.287,0.0,False,False,False,1.67,
0,106,2026-01-04 11:45:59.050,13.87,0.76,307.94,0.09,4733.158,0.000,4733.158,2.35,2.75,-8.69,67.2,22.5,-773.6,64.1,118.2,4.844,0.0,True,False,False,-31.55,CRASH
0,107,2026-01-04 11:46:02.455,3.14,0.47,-40.76,0.00,0.000,0.000,0.000,-0.17,-2.02,-9.53,1.9,65.4,-718.7,99.5,118.5,0.900,0.0,False,False,False,199.54,
0,108,2026-01-04 11:46:02.805,3.86,0.65,230.22,0.00,0.000,0.000,0.000,3.66,-1.71,-10.46,3.1,64.2,-719.5,98.6,118.5,1.170,0.0,False,False,False,-0.09,
0,109,2026-01-04 11:46:03.156,4.18,0.39,-170.99,0.02,0.000,0.000,0.000,-2.61,-0.91,-9.16,4.5,62.8,-720.4,97.5,118.5,1.350,0.0,False,False,False,-0.90,
0,110,2026-01-04 11:46:03.506,4.74,0.81,-109.02,0.08,0.000,0.000,0.000,-0.74,-1.87,-9.85,6.1,61.3,-721.5,96.4,118.5,1.475,0.0,False,False,False,1.05,
0,111,2026-01-04 11:46:03.849,6.01,0.82,191.66,0.05,0.000,0.000,0.000,4.34,-3.93,-10.00,7.8,59.6,-722.8,95.2,118.5,1.696,0.0,False,False,False,0.52,
0,112,2026-01-04 11:46:04.481,8.86,0.59,85.31,0.00,0.000,0.000,0.000,2.15,-4.79,-9.05,12.3,55.7,-725.0,91.2,118.4,2.550,0.0,False,False,False,1.87,
0,113,2026-01-04 11:46:04.832,10.42,0.66,279.72,0.01,0.000,0.000,0.000,6.90,-3.46,-9.56,15.5,53.3,-726.0,88.0,118.4,3.238,0.0,False,False,False,2.26,
0,114,2026-01-04 11:46:05.166,11.13,0.50,-105.20,0.00,0.000,0.000,0.000,-3.49,-0.77,-8.86,18.8,51.3,-726.5,84.4,118.4,3.464,0.0,False,False,False,0.81,
0,115,2026-01-04 11:46:05.507,11.25,0.50,201.19,0.08,0.000,0.000,0.000,-0.38,2.44,-16.84,22.2,49.5,-727.1,80.9,118.5,3.391,0.0,False,False,False,0.06,
0,116,2026-01-04 11:46:05.845,5.03,0.46,-56.48,0.00,27511.328,0.000,27511.328,1.55,-2.59,-1.97,24.4,47.9,-728.1,78.9,118.6,2.059,0.0,True,False,False,-29.53,CRASH
0,117,2026-01-04 11:46:09.270,6.79,0.50,-123.50,0.00,0.000,0.000,0.000,-3.10,-1.43,-9.49,11.8,14.7,-726.6,93.5,118.4,2.064,0.0,False,False,False,202.07,
0,118,2026-01-04 11:46:09.610,7.81,0.98,107.52,0.00,0.000,0.000,0.000,3.80,-3.06,-10.21,14.2,13.3,-728.6,92.1,118.4,2.304,0.0,False,False,False,1.13,
0,119,2026-01-04 11:46:09.957,8.61,0.56,137.08,0.00,0.000,0.000,0.000,3.37,-1.89,-9.19,16.8,11.8,-730.5,90.4,118.4,2.489,0.0,False,False,False,2.74,
0,120,2026-01-04 11:46:10.301,9.01,0.39,-125.33,0.00,0.000,0.000,0.000,-3.90,-1.87,-10.87,19.7,10.5,-732.6,88.3,118.4,2.786,0.0,False,False,False,1.73,
0,121,2026-01-04 11:46:10.644,9.84,0.43,-226.24,0.00,0.000,0.000,0.000,-7.54,-2.13,-10.43,22.9,10.4,-735.2,86.5,118.4,2.983,0.0,False,False,False,3.19,
0,122,2026-01-04 11:46:11.010,10.47,0.42,-276.38,0.00,0.000,0.000,0.000,-8.77,0.13,-9.78,26.3,12.2,-738.5,85.2,118.4,3.243,0.0,False,False,False,4.28,
0,123,2026-01-04 11:46:11.350,11.85,0.99,80.94,0.00,0.000,0.000,0.000,-0.40,-5.45,-10.97,29.6,15.1,-742.1,84.6,118.3,3.500,0.0,False,False,False,2.42,
0,124,2026-01-04 11:46:11.700,13.01,0.50,-161.48,0.00,0.000,0.000,0.000,-5.74,-1.44,-8.97,33.6,19.1,-746.5,84.1,118.3,4.201,0.0,False,False,False,802.48,
0,125,2026-01-04 11:46:12.044,11.83,0.93,-281.44,0.00,5639.820,0.000,5639.820,-11.59,5.59,-19.14,37.3,23.1,-750.7,84.1,118.5,3.947,0.0,True,False,False,772.24,CRASH
0,126,2026-01-04 11:46:15.479,3.01,0.85,230.59,0.07,0.000,0.000,0.000,1.32,-1.44,-9.75,2.0,35.4,-718.7,99.4,118.5,0.897,0.0,False,False,False,198.48,
0,127,2026-01-04 11:46:15.830,3.52,0.52,95.33,0.02,0.000,0.000,0.000,-0.17,-1.63,-10.31,3.1,34.5,-719.3,98.5,118.5,1.039,0.0,False,False,False,0.19,
0,128,2026-01-04 11:46:16.182,4.04,0.89,-178.73,0.04,0.000,0.000,0.000,-3.12,-2.11,-10.41,4.3,33.3,-720.1,97.5,118.5,1.192,0.0,False,False,False,-0.02,
0,129,2026-01-04 11:46:16.532,5.54,0.82,-32.95,0.00,0.000,0.000,0.000,0.09,-4.44,-10.28,6.0,31.8,-721.3,96.4,118.5,1.585,0.0,False,False,False,0.98,
0,130,2026-01-04 11:46:16.868,7.39,0.66,150.43,0.00,0.000,0.000,0.000,4.06,-5.45,-9.70,8.1,29.9,-722.8,94.8,118.5,2.056,0.0,False,False,False,1.45,
0,131,2026-01-04 11:46:17.220,8.57,0.59,279.19,0.07,0.000,0.000,0.000,6.76,-2.66,-9.14,10.4,28.0,-724.0,92.9,118.4,2.029,0.0,False,False,False,2.39,
0,132,2026-01-04 11:46:17.572,9.76,0.59,-172.42,0.00,0.000,0.000,0.000,-4.74,-3.12,-10.48,13.5,25.9,-725.4,90.0,118.4,3.067,0.0,False,False,False,0.90,
